lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div
1.7276998466903889e-6,3.0924184695576596e-6,8.084962169127633e-10,3.58900129778444e-7,0.00038152041472252644,2.2729870344464478e-11,109.45601253897061,118.57045251930603,8.54221692040237,0.011292953044723695
5.8286752789713756e-8,0.000020458255733332507,4.5895702482128036e-10,0.0003219559084656244,0.002427324024736557,9.838546777804337e-11,109.3585361876872,118.56607233399545,8.547491859236159,0.0034802928058402308
0.000018526864803301394,9.663175545719628e-8,6.543883599620885e-6,8.117089543380014e-9,0.0004491357098726928,2.906115674066748e-10,42.42408815106416,250.72803964231076,7.950011964695673,0.004572203193547355
2.6922304189905845e-6,3.1999744042205375e-6,5.363621485170369e-6,7.270598667292402e-8,0.0009650592288725789,1.5290641001070762e-12,100.77869180508108,125.78618062264012,8.174278394888983,0.011985055582577673
9.465341448619976e-9,0.000020761120255635667,6.064431199493827e-6,2.50418891014051e-9,0.0031239467730762795,1.0986217014300069e-11,109.25393878075704,118.55326622824799,8.992765167051013,0.012229321061033051
0.000012337001411690522,2.5510998351943452e-8,2.2697837316807425e-8,1.286494858651683e-7,0.00010401136429939754,3.385660295645019e-10,101.8212875247707,182.63703460498968,7.865783278398048,0.0036550109744458523
2.8269515450561622e-8,1.2817627645213548e-8,2.6740354446094776e-9,8.14292960765111e-9,3.2788973048039957e-6,1.4281821756042865e-10,106.50894419342607,203.4123978931847,13.677396618027174,0.0034440938325667344
6.668995488255017e-9,2.690307257016035e-10,0.00004113779444517732,0.000091692642211929,0.0009100262567784478,8.964217562754387e-10,22.04582116845553,8826.640614668984,62.686349834016255,0.003448567210095241
2.078240393655354e-6,1.1363987343207234e-6,0.00016192501910081662,3.083917512712543e-8,0.004146584238011587,2.8617948745886283e-11,22.072261893924907,428.7810819905252,41.02804495781947,0.01172025088312513
7.658102038694679e-10,2.1333063796178214e-8,6.0222724886597385e-9,1.457461991706116e-8,4.4642161383005835e-6,4.4591822167290127e-10,108.06337474439259,177.36789820334275,38.04107333246359,0.0034444420651576517
1.8394434049032442e-9,3.310683141748146e-8,6.583053659946707e-6,1.0916528241541988e-9,0.00016049763407636737,1.5164453674006995e-10,22.08013261229302,454.6312932810971,49.67754462534781,0.003674029510130685
9.513666193339111e-6,9.363414521784746e-10,9.66456934631582e-9,2.5281161882140105e-8,0.0000760044558881056,6.749996568714668e-11,87.54478417586623,363.90093049173504,7.864210050299695,0.003992379972832955
1.607199602125764e-6,7.420533881855857e-6,1.000853562008894e-9,8.485629844148466e-8,0.0008935803018052518,5.673016409918425e-11,109.35914411611633,118.55401097247045,8.546393235346322,0.011519799847695588
2.8914322633965793e-6,1.7367231627928595e-10,1.1106009961920711e-8,7.441873121391423e-9,0.000024220898303712254,2.800452859534826e-10,86.39804866333832,1520.424466829537,7.95349643376802,0.003874695498445042
8.69268748994311e-6,1.7792385544139608e-9,7.381061563790768e-6,0.00011286188320951349,0.0003676577547698454,2.15425444993813e-10,35.45241890042942,1172.5997756546187,11.907302193288285,0.0034401455981346377
8.003046272548744e-8,3.6993854799792697e-9,0.0003697145204003012,0.0023757959993828772,0.008165176779079141,9.506419228964798e-10,22.04582266383779,722.1784404643424,45.91096687070461,0.0034385035958547625
3.963216739156186e-7,4.28525250959455e-8,2.8917953091172443e-9,8.893488451679335e-7,9.974039561683061e-6,2.1217457850164251e-10,109.67390963635977,149.86486056957565,8.153789217539725,0.0034427431863695767
7.663069466627782e-10,1.4084801230464658e-7,8.147335311125613e-7,0.000012577308763086887,0.00006619681295267383,3.7697024214952696e-11,32.60857578073424,280.9161582859225,25.665625477817255,0.0034446875840294863
5.30341620573514e-10,4.452258386451993e-8,0.00001149283765162909,0.0007542218797579515,0.00027716385122298026,1.396885599027944e-10,22.04616286670211,475.42523621226445,57.072731525043515,0.0034383951727496435
1.6925504660650206e-6,2.829002870708719e-10,0.0007502168416499171,0.008349624494562847,0.016638634683359965,1.3822711998562923e-9,22.045822107757633,4502.5739565552585,41.06385794619873,0.003438458397677313
3.7659404672842353e-7,3.3838268535315534e-6,6.927183176773765e-9,0.0011397132521320877,0.0004091195562399101,4.700493007450346e-12,109.25604343053045,118.57142838445631,8.546562348182238,0.0034385376995814884
6.912572594932857e-6,2.650643745164873e-7,3.2563211687398835e-6,0.0016074063983804062,0.0002648027130262277,4.4660804205823095e-10,42.37167515622881,249.3764549280099,7.98525324744894,0.0034384750807330633
3.1778194165006754e-7,3.967034216037158e-7,0.0011030975359621225,4.525049865770269e-7,0.024503239424016443,3.691661119884789e-11,22.045545993918143,432.7405339233062,41.47609044583355,0.0042413701904869035
1.5666211016311244e-10,9.298214353588314e-9,1.4709007845139648e-10,6.090513360257878e-7,1.9236287114787534e-6,2.3219815176358051e-10,99.45378747751231,204.5644956810895,29.292999046253648,0.0034384866770770625
5.7918976747520866e-8,7.885682023482195e-8,7.698052409066395e-8,8.324983297091265e-7,0.000019904772954194226,6.330616233916228e-11,103.67735528493753,142.9899167053305,11.135797655097646,0.003445459631518448
2.2779002951199097e-9,6.56516910617662e-9,0.00020595141510144574,1.701258606836502e-7,0.004545581317366619,2.1809851101796155e-9,22.045558194272886,779.4322476116844,64.74866060948224,0.003727030344447182
3.841398911788169e-8,3.4212858224081883e-6,2.527526533209004e-6,3.207054233908867e-6,0.0006800510190155282,1.698877366680837e-11,105.7047441170426,120.57706776940832,8.499966925625639,0.007585303856880562
0.000025056157265403017,3.899742804843097e-8,1.5958005220000725e-7,2.3942762458623886e-6,0.00021566867502373151,8.592301686763179e-10,48.45247107230464,278.23725455076385,7.865411162147766,0.0034463776150571077
3.0198109719581256e-9,1.3394528843245212e-6,0.000565773901348124,0.0004316536198317297,0.013053113532722005,1.0822891231279639e-10,22.045608569598784,431.93543712866347,55.37943265915149,0.003611817169134615
2.337990410556546e-10,3.755391543645166e-6,0.0001449986379104779,7.273675932895502e-10,0.004797685120614591,1.0810638608690453e-9,22.19865309597161,420.4339964016842,65.42459549483802,0.008568043199042892
6.027386024461549e-9,5.132564723537567e-8,2.1122035685621135e-8,6.10762821680783e-9,9.912269355177624e-6,7.135255573725204e-12,107.39682174670587,147.06450419621711,15.864159256764676,0.0036746590524057796
7.200666853731789e-9,7.648606723839628e-6,8.488514374572515e-7,0.00019466239824548248,0.0010003605170100492,2.7208992387218918e-12,109.25500249795587,118.56689378937969,10.50897925023619,0.0034523136190632423
1.5399484537208737e-6,1.4203493334397202e-7,3.419837897381765e-7,0.0005298476112263813,0.00006462688131604608,2.3082940852699383e-11,46.71765968962474,243.34220638687518,7.9646746391475975,0.0034385235061301428
3.3417386451818116e-7,3.675413857642822e-6,3.6411814258760813e-6,0.007760686377218502,0.0008563701025153117,7.445030541773885e-11,104.37277720036501,121.58366874740268,8.301342650673801,0.003438538336344338
9.103394250297596e-6,6.740707785612722e-9,2.5737159795627744e-8,0.000837569223222656,0.00008039312620638057,1.3571896281433608e-10,82.16478437732918,559.7088399751719,7.867995386173415,0.0034385272611712633
1.5946690783910383e-6,4.767118236920244e-8,5.779642120560777e-9,0.0011422039769766507,0.000023745041518554135,2.0802045564503387e-10,109.8062492653405,135.65481045726307,7.974048221401302,0.003438439558146043
3.7234006903755464e-8,7.132808891310005e-8,0.00038440123640254715,3.112271752695863e-8,0.008508023963157358,1.298669668317079e-10,22.045546304026644,449.9701280432545,42.78198740457194,0.003943654989493073
0.000014117778085942372,3.661497612557141e-10,0.00046303119297451195,1.5330557454897312e-7,0.010800663420066341,6.818833698354608e-9,22.045554514651737,39357.54722474685,40.97428293869828,0.0039414724790902194
1.1384835792556795e-9,1.3801123398147253e-8,0.00012146270095414734,1.3371166672414522e-8,0.0026845384891552872,1.3114696887936633e-9,22.04555310400028,490.0537204021454,53.94178642072935,0.0037349449054661595
1.3921441371214126e-10,8.42139383528029e-6,0.0011418057334429202,6.4347195689156335e-6,0.028808037592627997,1.0233229400714747e-11,22.04554588035724,431.78387859850346,68.43199597102091,0.011698909341954142
3.7143931022139077e-6,8.975758462555226e-10,0.00003288172930910825,5.411645068834705e-8,0.0008787039543124,3.134724237558247e-10,22.163249857725123,2721.5653124395003,39.70894411118504,0.004047140716092664
8.355847112891577e-8,6.5976466462727924e-9,0.00003176643169947977,2.615488063655096e-6,0.0007079306914415518,1.4355511876148998e-9,22.045599817135795,569.0127717501209,46.14106586657028,0.003667728443047983
1.0477542691078204e-9,1.068459138215212e-9,2.9343303759396534e-7,2.238397783387977e-8,0.000012318423980651626,4.538915590818145e-10,36.51090085867416,1462.2743392373368,40.093529687640086,0.0034398537502509157
9.19554591933884e-10,9.544109226388414e-6,5.409972663295347e-9,3.5318844659419076e-9,0.0011320966773281237,4.124878412018559e-11,109.31830583115845,118.55363159098131,17.808621491107985,0.0118758668499895
2.5418888702068423e-6,2.549892633450157e-8,4.490242514322305e-6,2.8811215052555175e-10,0.00019418427742142155,4.0254870424171644e-10,30.973424523371598,300.6181564095241,18.663383164114602,0.003794884271297983
6.645603799276306e-8,4.479424154767056e-9,1.2229243827433852e-8,0.0033790805660345643,0.000015187812670809386,6.067157904236857e-10,85.35714032047568,348.69611190681076,14.482439653622736,0.003438494318312373
9.71358111916842e-7,3.110002251752667e-9,9.077346455377485e-8,0.000025327324887385505,0.000015011757789931553,1.3352079412976543e-10,51.654573685848206,776.5342765602285,8.051250785731826,0.0034385212630651724
3.585112826065706e-10,2.5284054367752555e-7,0.00007721767697666908,2.4636677272200524e-9,0.0018119517189741823,1.207713459953808e-10,22.04554740228521,433.5890075711811,46.718963805675465,0.004236285125755643
5.578853671430995e-10,0.000018686504183832644,0.0001617624023460129,0.0002753195430558141,0.01035541621537959,2.0807852658995508e-11,30.395759395484966,290.98381464733416,49.599371523937826,0.0037309121492469384
0.00012169919058880986,2.1420739116543194e-7,1.6215332105560793e-9,1.2572310111246122e-8,0.0009844110932689467,5.212818214784007e-13,108.6525172406299,126.89468807167752,7.864086643585791,0.011911359214185919
0.000055974033859556146,3.6629594311109306e-8,1.1328230296972536e-10,0.0017507262473893711,0.0004512765832113418,4.847778946393282e-10,109.21156089131347,137.59592752978034,7.864430818810987,0.003438416921409189
2.670436975832163e-6,1.2254505543025324e-6,2.6614924320122467e-8,1.290542395636857e-9,0.0001710131725229729,6.061757034905607e-12,109.24403603185178,118.72377835124725,8.468842385853584,0.011522828241232822
4.808201632040039e-9,7.082104563400907e-6,0.00005674350346589686,0.00002370677507479363,0.0037856869862965582,4.4702009427193096e-10,30.407961585097496,290.877131012045,22.38561194417704,0.0043183527093431495
8.445780116258811e-6,0.000014848718550807455,9.954573109341516e-10,7.34186552770873e-9,0.001832654985708541,1.0557023713613617e-11,109.3590138517668,118.55334571527828,8.54636978015452,0.012147252672266327
3.429952549800162e-6,1.5803546669924643e-6,0.00003861113898172734,1.5509097334712343e-8,0.001618308790019151,8.320689641840455e-12,24.014243715503447,366.17480831528655,32.77165703110098,0.011877348248959326
6.963246756434725e-8,4.508624093760218e-6,6.835770911618098e-10,0.004462211237311717,0.000550603370958229,3.4605848584435517e-10,109.42340382080413,118.57049619185182,8.547215906067093,0.003438489367183305
4.0719421610779623e-10,8.560244996034198e-7,0.0016025504703885923,2.570203131248291e-7,0.035699214666559544,3.164692470781073e-11,22.045545924526415,432.3306964136733,65.78393011786869,0.008515641835278372
0.000051305734500600035,2.306381916078332e-8,2.451956246238018e-9,2.6931412083525044e-7,0.00040731495510156493,1.8883413953415175e-10,107.20902522993579,154.94614749536535,7.864172591706447,0.0040601134340118965
7.645288649446489e-8,9.326822392084859e-8,1.2906937486105266e-9,1.0157941439805172e-8,0.000013295268360714295,6.992033050310277e-12,109.59362789087385,132.9497125763675,9.859448639181108,0.004202404668013598
8.621530387449118e-9,0.000016111897983395297,2.956729895134368e-6,0.00013228110097587045,0.00223391290867413,1.5378239542283677e-11,109.25457885590491,118.56498969989346,11.135543249488947,0.0035801784028387726
4.6167624641052005e-7,0.000019338030803412318,0.0005379395444195359,1.0009696010722102e-7,0.019992365336256552,1.58673375051298e-11,23.826896354560645,370.1369050266664,37.28908702975632,0.011927115581132512
1.3131792024388829e-9,3.528252567393732e-9,0.0011925357517501393,0.0004200878140621005,0.0262952500102977,1.0218369401736945e-8,22.045552120494488,984.9967343882769,68.73658499193765,0.003725745913823318
6.289980554312973e-6,1.0637106431581733e-6,9.89989387536551e-10,1.0818047583318681e-10,0.00017888365617143637,2.761247997574521e-11,108.9307318351022,119.42381465296343,8.226321829096047,0.011638166362358116
3.560937070728399e-6,7.250950919039847e-9,0.000050705025607244166,3.3876554799221984e-6,0.0012669404027833338,2.9190028702654982e-9,22.072277793653093,484.36886528835055,40.50527632481378,0.003895953738891217
5.414591445487281e-8,4.6246999334058655e-10,8.965380349302226e-9,0.007655616086537928,0.000028698163907193724,1.2511364840295728e-9,89.87398423862987,1191.2188016778698,18.77466166479614,0.003438480175239178
4.95678323308464e-7,1.4918427462664943e-6,6.119439583251859e-6,4.46295102608074e-9,0.0006166182508112701,5.00852392793898e-12,36.922986589936194,257.5718913253919,12.938732076918738,0.011964025702490593
1.2916589558391917e-6,4.258960567982893e-8,6.411251067598661e-10,1.3046246533861697e-6,0.000016066557729698693,1.1470837019192623e-10,109.93961894291763,133.52119394845775,7.977995746553591,0.003444144288722015
3.421551939997174e-10,0.00001956941783584188,0.00010152401618192628,0.00026521537606010115,0.008743688715965496,3.618689231679749e-11,32.365922634474906,278.8421732150563,59.1632437769982,0.0036611209984822976
4.2710758053926095e-8,3.137204680448312e-8,1.8723358088676447e-9,5.083790015977275e-10,5.344141714423158e-6,1.8556967265807028e-11,110.80798218326305,142.38013481754257,15.684464777402042,0.0034829689829200673
1.8334338294049783e-10,0.00001780932056741164,1.1361957043164517e-7,1.363282608168763e-7,0.0021237842385117703,1.687298830074798e-11,109.25397055369996,118.5534173306558,72.8566867956939,0.012184130403095145
1.3339877293601358e-7,1.6212141943847657e-8,9.636693246089221e-7,0.00008414340785657295,0.00003782647468700791,7.06582152356451e-11,25.914764607167108,500.0907967039443,33.405609625589484,0.0034385344683044473
1.2212731713174784e-8,1.8257898505371893e-6,4.101564731138174e-7,8.844845451220175e-8,0.00026137100078950804,1.2198492875419098e-11,109.25393579639506,118.55328480280387,8.623210223468565,0.012238961083112143
8.209345971588594e-10,2.8537306643157954e-10,8.923973880570826e-6,3.1452272233261507e-9,0.00019835064674407496,1.9847525119782014e-10,22.046460293396123,5454.1923033449475,63.24670744899635,0.003643202789796499
4.5098479810405676e-10,9.602710194666835e-8,5.117205685895517e-6,3.5519549006955036e-9,0.00015556174199611342,5.287081303596483e-9,22.194225063724982,436.9174077323445,62.342446408707765,0.0034556961017006586
5.219596490475766e-7,2.025033102536025e-6,0.001436905346049059,1.7868003518312697e-7,0.03257460021867139,2.1866078540857787e-11,22.045545875094728,432.3800197576779,41.48123672326127,0.011683819628702533
1.2001303382651865e-9,9.22407562668651e-6,0.0016243253170880338,6.34208976912614e-7,0.03925745991032922,0.010266865451038448,15.87744791872134,346.96078679802133,44.79444167017775,0.011885793525779044
0.00007122305212068828,2.6099138627684595e-6,5.323214222537397e-7,0.0006839214455759603,0.000948813781123111,7.975801238114268e-12,108.5274875871408,125.49860971354245,7.878769577201959,0.0034385368714768753
1.564641638220011e-8,1.0025806561115592e-8,0.000017835108179327385,0.000029891156080221493,0.00039954037103025626,2.821683731027367e-10,22.045802490633417,545.1718392300481,49.95808217062581,0.0034580189233171053
0.00011592244312881015,4.225340282326878e-7,2.125935541986561e-7,1.5811869221111013e-7,0.000988052162206263,2.713117994078975e-11,106.90679075794759,127.08693349060017,7.86408731768017,0.01057226413913868
3.3371656547208005e-10,4.434279068883525e-6,7.084070847056659e-6,0.00006139422487377673,0.0012719243458178047,1.9849206713066377e-12,100.77225856495443,125.79756681393121,22.32173148313167,0.0035436259717252752
1.2716782855681114e-7,1.995503308118758e-6,0.000048020744775683174,5.964192106191579e-10,0.001887413417138615,2.7347315866301014e-11,23.840598517908287,369.98845185921294,33.47471233449641,0.011624970243039514
4.1394599058849613e-7,1.81664408393755e-9,0.00008414956756207698,3.896285189147367e-9,0.0018732534900005647,7.160629289515396e-11,22.045546606529342,604.2463545669332,41.146644068491284,0.0040760941753453005
4.886272816792467e-9,4.050046348052922e-6,2.0888241857365067e-8,4.770864733009949e-7,0.0004825049601119634,1.7211832397531812e-11,109.25403496016476,118.55559213317116,12.57394076658871,0.012021990020016044
1.25203606303429e-8,1.0572121416576473e-10,0.000025271149412696814,1.974477814699119e-8,0.0005611816657770756,4.115408991831065e-11,22.04556373616743,26977.448322683525,96.86042866007726,0.003720971968269097
1.9676529071452562e-7,5.796368990360578e-8,0.00006052009856399113,0.00020583292035239846,0.0013693138484722612,2.353498471754987e-10,22.04582848764098,453.2353433907749,41.25992934330664,0.0034405829474322175
5.980001750263875e-8,4.330143058069082e-7,3.5022388790050777e-7,0.0015782221490554423,0.0000952571984945562,2.1454848529737193e-11,104.94893266731458,121.42308080275245,8.30841416107917,0.003438539661991427
0.00001688108014040085,1.4287775711554093e-8,1.0921411492476237e-9,1.2878856123089269e-8,0.00013509367406578073,2.391481958841173e-10,106.96330149681876,155.4944851079837,7.864122926036002,0.004365184022505859
0.000046710447507453415,6.439572062628485e-6,0.0002199601346840275,1.4932960077490435e-8,0.009150678003610066,1.6301763286245787e-11,24.06140857962765,367.14772143475,31.981130729485173,0.011884344785386856
7.713701720166707e-10,4.036771279946837e-7,4.935283446735999e-10,1.0477014900655956e-8,0.000048493723183707876,9.550668949706405e-12,109.53780783848441,119.97111317420784,12.940722566436213,0.007361273843825456
3.1990330220899915e-7,1.888161131180936e-9,1.2813349384502761e-9,1.1775524410820342e-9,3.559590526087164e-6,9.487833825228354e-11,108.18315173842407,308.942160315441,8.869993356744509,0.0034405174001117564
4.862802202975175e-10,3.791106319253263e-6,7.105135024956774e-7,0.0030564461820515136,0.0005376536450720534,1.86841245091415e-11,109.25512884726959,118.5683741108051,23.359108382905,0.003438539425077056
1.7898498833233559e-6,7.390193970007632e-9,3.0699781990010143e-10,1.5439050767381122e-7,0.000015677425914115854,1.5000105065379153e-11,99.55689771000183,181.9958187049308,7.990235085533961,0.0035068602146130787
6.01422085125619e-9,3.817611587041232e-6,2.4043350672629447e-10,6.053419486640423e-9,0.0004527091725804358,2.6887723191891492e-11,109.41831443388025,118.56301309781092,9.187189883533081,0.00850395168794069
1.4850089166581515e-6,4.028032741874246e-9,1.0086550289117115e-10,0.0005186865037147829,0.000014717879574443634,1.0949520601025029e-10,99.99004124062307,239.52920618238818,8.05339581565128,0.003438470906632821
7.289910434865689e-6,1.3528726161276322e-8,0.00003879630317598055,1.898932987934831e-10,0.0011552470322252918,2.3540733119973107e-9,22.20605948831172,469.34700220628065,39.42188271114746,0.0036550470110761233
4.804026673622515e-10,2.989475651310283e-9,1.7838291525936154e-10,1.9246436877380384e-9,7.448169848017422e-7,5.492458524480855e-10,97.11148463794416,238.68126631255146,27.90629231330777,0.0034384991224372706
0.00006237328031579828,5.755975295929596e-6,5.080854747066516e-6,0.000011745239243463618,0.0017393272745695775,3.1088636985537917e-12,102.53459125312216,124.27678713835599,8.063954469211678,0.004639970696306785
2.86029631298492e-9,1.0167893104644975e-9,0.00008684304887765554,0.00016187576196185214,0.0019177029930169734,1.771871516551839e-10,22.045766430416638,2404.0451834369956,61.76083705006567,0.0034605701439765894
3.2373009494987876e-7,6.852981201732864e-9,1.147093750487066e-9,0.0018871988354668366,0.000012344941548834647,3.0355914504774595e-10,111.44291696951161,380.5961999025574,9.636319807406053,0.003438438528333707
2.2211554082093835e-8,7.131148681711411e-7,0.0001623845136522811,0.0005613255167057437,0.003891104978951373,4.957709677177789e-11,22.04580175554795,432.3820232688563,42.18443759341412,0.0034438159811292124
0.00001776350280938269,2.164086334348184e-6,0.00008683914288928198,0.0005351364329912765,0.003453803948885268,1.6381240892245164e-11,24.014344106568572,367.887264536348,32.11277085792965,0.0034454318785295274
0.000012979867894826936,0.000023039271363963764,7.7335818580134e-7,6.391001973291262e-9,0.0029268040513250305,1.0119430956665673e-11,109.25406837966577,118.55325361982224,8.546377706027268,0.012245443525026083
1.0146754448176168e-8,3.901502199057711e-9,0.00008135780246326762,2.516508202007653e-10,0.0017960234848480407,3.742422188103754e-10,22.045569139756918,498.5953935346365,49.15654427041325,0.003713962775217936
0.00010674845913160818,1.5499882035727954e-8,4.668964959549169e-10,0.0007576905663241568,0.0008448017105296273,7.849827319944672e-11,101.38250680335703,170.10749082315724,7.864397741437455,0.003438488048116245
6.925385479227267e-9,5.427789238536734e-10,7.016532689058795e-8,2.6624779996906716e-8,6.026395330116512e-6,3.9573065201801033e-10,43.92580522714675,5110.421221700062,24.54890596733714,0.003438477200906808
1.8131109763952571e-7,1.2207071279510074e-7,0.000021042346064737528,8.102037960284658e-6,0.0005255935950548593,7.621923906609424e-11,22.046849475492373,443.4840157725889,41.419416090889875,0.003687074987550968
4.162182621892779e-9,0.000022710283469264952,7.2023742574800395e-9,0.00010647768983306036,0.002693854965599747,2.5074455636945515e-11,109.25884459613633,118.56292017389791,12.37812839592842,0.0039348272137753465
0.00008350760044382363,5.79670812911696e-7,0.00002678771316614783,1.0410876491497858e-9,0.0019432992059174843,1.4705496187584175e-11,42.55704030109171,247.67956345606314,7.900128527552738,0.01152855177838657
1.0999282068650548e-9,1.5697345646115925e-7,4.3408012572671214e-7,0.00015587956718874821,0.00005773241724051702,2.3814051406580492e-11,41.65060154613563,249.09920010159192,13.398398388235869,0.0034385222028874055
1.9236216750973024e-10,1.2785401056817276e-8,0.000025885225192604293,0.0027751505366673005,0.0005871485537885416,4.948224624831966e-10,22.045875099670123,542.1563220642065,60.942079751414525,0.0034384471593084305
