gene_id	tpm_mean	tpm_std
EG10001	63.83698359689455	3.803188150044442
EG10002	81.55067979323971	2.390424589710933
EG10003	43.68163441117187	0.9124305420231731
EG10004	128.1280030113651	3.7098861106475587
EG10006	2.9756486253365924	0.510452805129207
EG10007	87.78806562335328	2.2968827044194535
EG10008	6.567156027279737	0.2444060855349283
EG10011	92.5075598327633	2.275327937114383
EG10012	53.61904346011984	3.0988463275261164
EG10013	47.2400345170288	0.6926736921070926
EG10014	8.229264993062905	1.3732897035257605
EG10015	151.3422173967451	2.157220455284413
EG10016	3.4979974362620547	0.028180824756798943
EG10017	221.36553233263447	2.6390564960139593
EG10018	31.187458401514697	1.3195319701839219
EG10020	206.37397005389766	6.096346307152707
EG10021	63.65669077259281	1.5365465081885024
EG10022	1010.8004966188007	108.01377932112564
EG10023	985.249664694906	124.67082003311171
EG10024	1204.0962337228943	5.075872897500509
EG10025	985.1170421860236	10.755780397369849
EG10026	118.7504421510888	11.653980135449377
EG10027	337.00320629830185	2.5972653607288136
EG10028	118.58093392324093	12.09755520410388
EG10029	9.161558195293772	0.6357774802935098
EG10030	20.81286970875819	1.5930222979538509
EG10031	702.294187450886	73.94965093535478
EG10032	867.6582581084131	7.107143459096228
EG10033	29.696058419845173	1.1620803565559243
EG10034	491.20990755373003	4.075421697541372
EG10035	298.8611858835735	41.760446576105444
EG10036	16.152303710976796	3.1248192344635157
EG10037	4.777518192958652	0.8005457575959982
EG10039	140.3695409128864	14.960316520170592
EG10040	19.984606792996225	0.1239146392395557
EG10041	43.42877205449335	1.0850277202779477
EG10042	27.542430730638323	0.6253285396870247
EG10043	91.95772337785586	2.468051321523537
EG10044	419.72814477582006	47.31042156725715
EG10045	108.85504894030979	1.4592012529438847
EG10046	10.59895935737407	0.46399214446530834
EG10047	86.89549411705174	3.673714179070215
EG10048	37.956026478392374	0.5958494847361582
EG10049	10.825693644312928	0.16729534538720456
EG10050	25.871257771370836	0.5878529338835176
EG10051	427.47188352765613	18.530187913878127
EG10052	3.5338839148606436	0.49136023502406784
EG10053	2.3333951208395742	0.14753481189168885
EG10054	35.70696205584678	4.034478357122496
EG10055	2.469730056867324	0.5613589170426527
EG10056	11.092033306878164	0.5800623701065685
EG10057	6.9968352652837265	0.9079122689845874
EG10058	4.091027157015766	0.019659567435925732
EG10060	14.285035473511316	0.6378298554008991
EG10061	570.0444365828037	18.498896683071493
EG10062	42.05105645795327	1.5872747827531455
EG10063	283.62245821846307	16.157635904021724
EG10064	353.11336869558477	12.66659113442015
EG10065	302.322238351759	10.377844951131689
EG10066	444.1985501812767	20.282896201277936
EG10067	322.46013227855815	14.376161426255601
EG10068	892.1426618647407	18.67386510260001
EG10069	224.7093112451832	13.565254565456268
EG10070	258.6315745484545	9.227838815010932
EG10071	148.90033389636187	1.3242103428352061
EG10072	197.88474385418897	24.31928720153817
EG10073	551.6173974254891	11.865362472921264
EG10074	411.7140883650144	7.198024001763164
EG10075	233.67090231749376	2.3200439495475673
EG10076	57.21367845507851	1.749308576233645
EG10077	82.49281683449672	1.1449838276443813
EG10078	451.14908260897766	9.649514066765413
EG10079	882.2083969063885	7.97353755396724
EG10080	134.4985747144882	4.84368825348237
EG10081	742.8199973088613	8.465066544731124
EG10082	279.65781946740066	3.5546660711746374
EG10083	37.45352674070445	2.805460700441424
EG10084	549.6288736412166	15.153391983839432
EG10085	8.786271156036497	0.6965013059959824
EG10086	5.740083566739233	0.031920806137865625
EG10087	43.63075564313114	0.8598035279983282
EG10088	2131.315352130402	18.607416125216822
EG10089	5.014464247772049	0.06604148491891168
EG10090	2.927072708352461	0.2477663525525841
EG10091	116.73551416447299	9.165278727921725
EG10092	194.6313852095571	1.722639152362662
EG10093	28.956624692465105	2.3328258216887785
EG10094	829.5807967664829	21.78932670887476
EG10095	56.343505149678066	5.5936771707491575
EG10096	915.5919088943218	19.978558840993422
EG10097	340.1893401533337	9.452261519607353
EG10098	2284.540052645296	7.362310896118569
EG10099	1781.8506241179339	16.86016145030732
EG10100	1671.1353993649132	42.59506994408588
EG10101	2227.176817434379	29.146831504483153
EG10102	4149.60778705556	193.9868800324362
EG10103	3175.5202741896346	36.347748744709804
EG10104	2341.5090914571965	7.427627767364531
EG10105	2408.0984945998152	20.995034002056503
EG10106	695.319972120044	16.328708430119185
EG10107	365.7683978255905	12.782565144217298
EG10108	941.9356727847824	14.685004476324504
EG10109	17.640198982193496	4.840422347567107
EG10110	36.481531554957684	9.822939950042583
EG10111	53.40619379164838	8.49389700486054
EG10112	19.086817855059984	4.3240649122626795
EG10113	219.05200698882868	28.996979226337587
EG10114	2.8964243784335384	0.15780106599610746
EG10115	1.621869278890159	0.18885259172587013
EG10116	1.8144107773811098	0.26864793528654907
EG10117	29.745062541127133	0.6036210052970751
EG10118	83.34282061585483	1.5186071775361545
