gene_id	tpm_mean
EG10317	19.792465
EG10318	200.95746433333332
EG10319	4.222804
EG10320	8.583639166666666
EG10321	4536.1440525
EG10322	5.514341333333333
EG10323	7.095558666666666
EG10324	6.7308241666666655
EG10325	543.0855856666667
EG10326	5.937064666666667
EG10327	7.288822666666667
EG10328	160.1007411666667
EG10329	1.5979123333333334
EG10330	216.110142
EG10331	301.0102366666667
EG10332	467.703421
EG10333	484.4913833333333
EG10334	140.26623033333334
EG10335	191.26689883333333
EG10336	234.4503725
EG10337	231.87422466666663
EG10338	109.55100516666668
EG10339	99.771247
EG10340	40.210548833333334
EG10341	34.101130833333336
EG10342	99.31392583333331
EG10343	20.18997416666667
EG10344	38.3728775
EG10345	23.703250166666667
EG10346	25.5226645
EG10347	362.9608361666667
EG10348	5.27336
EG10349	2.783444166666667
EG10350	2.7041291666666667
EG10351	7.494595166666667
EG10352	0.1999763333333333
EG10353	15.4490135
EG10355	64.2317325
EG10356	23.496114
EG10357	12.138344833333331
EG10358	3.716084666666667
EG10359	294.7021681666667
EG10360	545.8378826666666
EG10361	43.900198
EG10362	74.39726866666666
EG10363	43.55188016666667
EG10364	57.43182616666667
EG10365	2.3803668333333334
EG10366	35.06940183333333
EG10367	2612.0167928333335
EG10368	251.34534133333332
EG10369	33.256644
EG10370	317.7578865
EG10371	67.38362716666667
EG10372	139.20661083333334
EG10373	34.24489766666667
EG10374	8.584889500000001
EG10375	13.698731
EG10376	9.292018333333331
EG10377	246.66898833333337
EG10378	204.22307683333335
EG10379	408.42271349999993
EG10380	257.92355516666663
EG10381	103.06882233333332
EG10382	52.715005166666664
EG10383	116.848226
EG10384	125.34424383333334
EG10385	8.206470666666666
EG10386	207.51939266666668
EG10387	10.0817275
EG10388	41.010895166666664
EG10389	32.2569565
EG10390	115.39722483333333
EG10391	698.1962236666667
EG10392	597.3884535000001
EG10393	1004.9005638333332
EG10394	1159.7062151666669
EG10395	10.677308833333331
EG10396	13.853996166666668
EG10397	11.358466833333331
EG10398	49.85346116666667
EG10399	22.844122666666664
EG10401	8.953461666666668
EG10402	366.96998533333334
EG10403	319.53576833333335
EG10404	387.1233938333333
EG10405	217.76809366666663
EG10406	27.835996500000004
EG10407	86.13543450000002
EG10408	125.52526883333331
EG10409	162.45128150000002
EG10410	197.016151
EG10411	802.660704
EG10412	200.8686265
EG10413	86.10081000000001
EG10414	4.697208333333333
EG10415	103.13302033333332
EG10416	88.6573265
EG10417	11.0605795
EG10418	76.09207633333334
EG10419	100.28908933333334
EG10420	134.9964975
EG10421	9.852692666666666
EG10422	7.291335833333334
EG10423	56.0789355
EG10424	121.98197766666664
EG10425	301.52000516666664
EG10426	37.15540066666667
EG10427	140.65462883333333
EG10428	135.94865
EG10429	216.9481411666667
EG10430	80.031412
EG10431	9.3309295
EG10432	95.080232
EG10433	144.15919583333334
EG10434	144.51572016666668
EG10435	287.58633883333334
EG10436	398.4453598333334
EG10437	156.57072216666666
EG10438	451.4104191666667
EG10439	263.3862246666667
EG10440	2724.9558655
EG10441	463.51684116666667
EG10442	12.8484615
EG10443	12.543784166666669
EG10444	31.843820333333337
EG10445	78.96983316666667
EG10446	103.95812683333334
EG10447	106.57596483333332
EG10448	57.19743883333333
EG10449	118.2010285
EG10450	48.579846833333335
EG10451	63.912043833333335
EG10452	6.931532999999999
EG10453	118.20476583333334
EG10454	55.9054635
EG10455	604.0609295
EG10456	12.912983833333334
EG10457	6648.197103833333
EG10458	20.055748833333336
EG10459	53.749325166666665
EG10460	7.385336333333334
EG10461	36.62498316666667
EG10462	51.53244966666667
EG10463	40.76780983333333
EG10464	72.50092816666667
EG10465	151.91817883333334
EG10466	621.7518323333334
EG10467	407.317672
EG10468	101.719833
EG10469	80.840052
EG10470	49.9937775
EG10471	60.87700050000001
EG10472	32.58092383333334
EG10473	19.751431666666665
EG10474	17.620225833333333
EG10475	8.436414166666667
EG10476	5.425036833333333
EG10477	6.607542666666667
EG10478	12.990726666666667
EG10479	12.435414
EG10480	9.388331
EG10481	8.803111166666667
EG10482	9.474610333333333
EG10483	7.077084666666667
EG10484	40.70395166666667
EG10485	18.2568855
EG10486	33.228123333333336
EG10487	21.024903
EG10488	4.437498000000001
EG10489	2476.9003651666667
EG10490	69.56716633333333
EG10491	46.17142483333333
EG10492	307.03938
EG10493	1668.1910005
EG10494	6.718811666666666
EG10495	105.78489133333332
EG10496	2934.116776833333
EG10497	2962.8747985000005
EG10499	18.603977833333335
EG10500	16.947545166666668
EG10501	2349.676964333333
EG10502	8.763422833333333
EG10503	18.966037333333333
EG10504	565.7491385
EG10505	117.88650372222222
EG10506	2109.9184051666666
EG10507	42.49997583333333
EG10508	20.17769
EG10509	7.123928666666667
EG10510	1917.6210181666663
EG10511	64.93884233333334
EG10512	73.87163216666666
EG10513	0.1912859999999999
EG10514	1.263885666666667
EG10515	2.006981
EG10516	4.551363666666667
EG10517	4.033136
EG10518	355.3143606666667
EG10519	204.09768266666663
EG10520	4.850892833333334
EG10521	3.0627099999999996
EG10522	485.99020616666667
EG10523	93.88757966666668
EG10524	7.571569
EG10525	3.351403833333334
EG10526	1.5636925000000002
EG10527	0.4623048333333333
EG10528	2.1185845000000003
EG10529	96.75163816666668
EG10530	132.6250715
EG10531	18.810539
EG10532	81.01167066666666
EG10533	626.2131505
EG10534	23.470891833333337
EG10535	3.2168048333333332
EG10536	6.2666450000000005
EG10537	8.145138000000001
EG10538	10.721048833333333
EG10539	6.741281833333333
EG10540	26.879823
EG10541	7.130489833333333
EG10542	178.61826316666668
EG10543	359.0901068333333
EG10544	14872.107134666669
EG10545	354.46739133333335
EG10546	45.0428435
EG10547	214.55091866666663
EG10548	160.69694666666666
EG10549	6.241463166666667
EG10550	66.90733999999999
EG10551	5.355910833333333
EG10552	147.58826766666667
EG10553	369.5679725
EG10554	2.3255250000000003
EG10555	1.2699543333333334
EG10556	1.7052051666666668
EG10557	19.217929
EG10558	0.68886
EG10559	2.1397556666666664
EG10560	19.16617533333333
EG10561	13.708157166666666
EG10562	29.1320165
EG10563	2.0878176666666666
EG10564	49.20151516666667
EG10565	10.941728666666668
EG10566	187.53997583333333
EG10567	153.38099083333333
EG10568	188.87671283333336
EG10569	236.92078333333333
EG10570	223.927393
EG10571	101.67070333333334
EG10572	57.06941333333333
EG10573	15.544285666666669
EG10574	4.419584333333334
EG10575	1.5411963333333334
EG10576	111.47983616666666
EG10577	4.093648
EG10578	3.2535218333333336
EG10579	7.793744
EG10580	38.69271749999999
EG10581	2.426852333333333
EG10582	3.352954
EG10583	13.148215
EG10584	28.0393605
EG10585	1.2822291666666663
EG10586	41.366693166666664
