gene_id	tpm_mean
EG10113	39.0891638
EG10114	0.4530991999999999
EG10115	0.9659612
EG10116	0.0679324
EG10117	4.301337999999999
EG10118	2.4453444
EG10119	2.9200606
EG10120	2.5160882
EG10121	2.8466158
EG10122	15.912117999999998
EG10123	42.247812
EG10124	50.6227084
EG10125	76.571087
EG10126	69.6569178
EG10127	13.8117134
EG10128	28.883241
EG10129	35.4051598
EG10130	53.973797000000005
EG10131	0.8150234
EG10132	0.4130078
EG10133	8.586053999999999
EG10134	10.9644134
EG10135	12.5445788
EG10136	48.9423456
EG10137	48.678947
EG10138	5.426577
EG10139	115.9915602
EG10140	18.359765
EG10141	2.9073097999999997
EG10142	3.907398
EG10143	7.1286944000000005
EG10144	2.1907122
EG10145	3.3254852
EG10146	619.3799637
EG10147	805.1837478
EG10148	798.6762414
EG10149	2029.3192464
EG10150	1254.5745318
EG10151	1465.399986
EG10152	269.30310399999996
EG10153	74.21752699999999
EG10154	55.4103474
EG10155	55.220107199999994
EG10156	1542.1300192
EG10157	52.2853604
EG10158	558.3298772
EG10159	500.2345184
EG10160	16.955119
EG10161	1.110881
EG10162	0.9674848
EG10163	73.4318184
EG10164	1656.4212402
EG10165	3036.5269828
EG10166	38611.515559
EG10167	15.756231
EG10168	37.202107
EG10169	38.2238292
EG10170	237.46194960000005
EG10172	107.455081
EG10173	2446.4112441999996
EG10174	1942.4156544
EG10175	4.237745
EG10176	1.2755316
EG10177	1.15549
EG10178	323.169483
EG10179	218.873847
EG10180	197.3570122
EG10181	157.256912
EG10182	215.8592618
EG10183	7.8238434
EG10184	116.3306998
EG10185	5.8919102
EG10186	7.043291999999999
EG10187	102.7544156
EG10188	41.253617000000006
EG10189	9.1159726
EG10190	7.9406674
EG10191	8.4785356
EG10192	445.8676748
EG10193	38.1411742
EG10194	12.8925764
EG10195	8.267445
EG10196	30.9204334
EG10197	2.6814861999999997
EG10198	4.429503599999999
EG10200	18.748722
EG10201	101.8695888
EG10202	19.566585
EG10203	59.6755674
EG10204	59.19708419999999
EG10205	487.1450998
EG10206	107.3771654
EG10207	419.9265784
EG10208	70.4720054
EG10209	188.4087102
EG10210	10.1204488
EG10211	15.88841
EG10212	39.3678702
EG10213	98.0791714
EG10214	139.5857748
EG10215	1708.6382942
EG10216	152.1593026
EG10217	222.90196299999997
EG10218	73.8010076
EG10219	47.9658824
EG10220	273.7724982
EG10221	48.1772328
EG10222	333.23381800000004
EG10223	63.230022
EG10224	33.0079552
EG10225	35.9044142
EG10226	118.1994058
EG10227	0.6875814
EG10228	0.3483436
EG10229	14.8832472
EG10230	233.32523140000004
EG10231	214.8994318
EG10232	404.2362482
EG10233	386.833287
EG10234	279.74516919999996
EG10235	173.7192046
EG10236	85.8363798
EG10237	59.9752114
EG10238	59.042778
EG10239	40.4838396
EG10240	42.8530678
EG10241	162.9052326
EG10242	98.7514784
EG10243	46.3426078
EG10244	60.479663200000005
EG10245	55.3695745
EG10246	370.8211074
EG10247	48.4797098
EG10248	895.6427486
EG10249	6.957821
EG10250	0.8687236
EG10251	76.33445259999999
EG10252	2.0185816
EG10253	1.8815666
EG10254	92.8721158
EG10255	64.7433268
EG10256	233.7259188
EG10257	34.88854619999999
EG10258	3480.2657934000003
EG10259	51.30564460000001
EG10260	58.6512198
EG10261	33.8335096
EG10262	13.357707200000002
EG10263	34.0834738
EG10264	79.2999928
EG10265	1162.0669034
EG10266	0.13057
EG10267	2.6627884
EG10268	1.8575282
EG10269	63.6105986
EG10270	144.5146088
EG10271	787.980757
EG10272	548.7577616
EG10273	331.0132324
EG10274	148.3560084
EG10275	213.6945632
EG10276	148.9350312
EG10277	215.1188768
EG10278	1.881392
EG10279	0.934266
EG10280	20.7334956
EG10281	143.3637828
EG10282	4777.217783
EG10283	71.0295488
EG10284	72.97984019999998
EG10285	46.8802072
EG10286	23.6621652
EG10287	20.380896
EG10288	3.067179
EG10289	2.5882054
EG10290	12.6680648
EG10291	93.9409444
EG10292	49.5016068
EG10293	74.9800612
EG10294	28.0752054
EG10295	42.3122908
EG10296	16.849568400000003
EG10297	0.8030269999999999
EG10298	14.035386400000002
EG10299	34.771610599999995
EG10300	296.0038134
EG10301	36.061543
EG10302	123.62470700000002
EG10303	14.281920199999998
EG10304	34.2137288
EG10305	26.024911000000003
EG10306	43.5409376
EG10307	10.345724
EG10308	866.6497584000001
EG10309	39.323944
EG10310	79.150405
EG10311	17.7393122
EG10312	2.541108
EG10313	16.4837798
EG10314	14.799293600000002
EG10315	11.625351
EG10316	418.0564298000001
EG10317	378.2286458
EG10318	271.7610608
EG10319	56.6929844
EG10320	89.59389619999999
EG10321	20927.0620372
EG10322	203.877457
EG10323	319.42406659999995
EG10324	257.2048818
EG10325	224.579193
EG10326	8.9776618
EG10327	24.0876708
EG10328	160.5932996
EG10329	4.3283338
EG10330	1419.4114106000002
EG10331	1403.0822568
EG10332	1634.5988526
EG10333	1068.1158744
EG10334	171.59190800000002
EG10335	373.4381424
EG10336	498.70539
EG10337	582.5234784
EG10338	122.7037658
EG10339	121.5804276
EG10340	115.4052316
EG10341	34.8133828
EG10342	118.7906352
EG10343	24.854035399999997
EG10344	51.084162000000006
EG10345	74.6761214
EG10346	99.47470760000002
EG10347	319.2499166
EG10348	3.2168532
EG10349	4.3022132
EG10350	3.4306832
EG10351	6.3573482
EG10352	0.3189114
EG10353	20.595702
EG10355	26.5556084
EG10356	17.3399584
EG10357	114.0330502
EG10358	7.3956176
EG10359	484.37716680000005
EG10360	3010.8736772
EG10361	8.7120574
EG10362	110.8629208
EG10363	102.2385972
EG10364	48.639128799999995
EG10365	2.6528006
EG10366	69.687459
EG10367	17702.6608624
EG10368	723.5973208
EG10369	45.6088126
EG10370	317.395984
EG10371	135.7594222
EG10372	651.960367
EG10373	33.8193014
EG10374	4.2478348
EG10375	59.5231162
EG10376	22.6224006
EG10377	368.2090168
EG10378	480.86565039999994
EG10379	543.3102544000001
EG10380	385.9664472
EG10381	299.55837099999997
EG10382	143.36289159999998
EG10383	896.8593361999999
EG10384	147.983484
EG10385	59.4769642
EG10386	523.2754308000001
EG10387	93.2600698
EG10388	191.4779406
EG10389	169.1230452
EG10390	258.9413644
EG10391	1521.9016306
EG10392	1443.3319688
EG10393	1662.2546171999998
EG10394	1632.8152352000002
EG10395	31.251268600000003
EG10396	50.6712166
EG10397	47.2526956
EG10398	113.3709904
EG10399	90.9881316
EG10401	52.15066300000001
EG10402	334.3927246
EG10403	309.9701134
EG10404	327.7627182
EG10405	73.7255552
EG10406	8.409643800000001
EG10407	172.8702558
EG10408	191.7025568
EG10409	331.547575
EG10410	289.97513979999997
EG10411	545.5075364
EG10412	176.4819422
EG10413	201.3354354
EG10414	21.4746706
EG10415	165.7662806
EG10416	218.7696358
EG10417	6.711326199999999
EG10418	156.6658966
EG10419	91.125272
EG10420	217.6584964
EG10421	56.2616946
EG10422	46.9472606
EG10423	292.3510016
EG10424	185.2410996
EG10425	30.6156822
EG10426	42.8264256
EG10427	123.9887914
EG10428	137.3454258
EG10429	268.44535779999995
EG10430	129.013969
EG10431	10.3932392
EG10432	129.6736484
EG10433	175.4543236
EG10434	180.4101406
EG10435	388.0264094
EG10436	499.6204627999999
EG10437	240.325671
EG10438	581.9941302
EG10439	172.2485034
EG10440	1365.4468522
EG10441	267.39575720000005
EG10442	4.784174
EG10443	6.6639778000000005
EG10444	1614.9305743999998
EG10445	2826.5126069999997
EG10446	2833.3900117999997
EG10447	2763.7592814
EG10448	2388.9208456
EG10449	2844.5215980000003
EG10450	2094.0392702
EG10451	2387.5524186
EG10452	13.245091400000002
EG10453	231.21376019999997
EG10454	95.829527
EG10455	669.3401514
EG10456	3.55276
EG10457	2158.2043218
EG10458	59.808219599999994
EG10459	136.177843
EG10460	57.7510934
EG10461	69.1437962
EG10462	94.4018682
EG10463	78.00838519999999
EG10464	59.070102199999994
EG10465	206.7559522
EG10466	615.0097776
EG10467	1528.1503786
EG10468	3.0243222
EG10469	3.2037392
EG10470	3.0098004
EG10471	4.589112
EG10472	4.5635028
EG10473	2.87958
EG10474	3.3220526
EG10475	1.3388808
EG10476	1.2099288
EG10477	1.2694678
EG10478	1.9543754
EG10479	1.750311
EG10480	1.4282708
EG10481	3.944897
EG10482	55.3885866
EG10483	11.6826872
EG10484	244.07547379999997
EG10485	98.4477924
EG10486	228.4207066
EG10487	121.9292734
EG10488	9.088634
EG10489	1585.6518158
EG10490	49.3591182
EG10491	126.709394
EG10492	351.1435602
EG10493	519.4756749999999
EG10494	45.3973538
EG10495	103.7036492
EG10496	932.0706016
EG10497	1039.4444966
EG10499	116.7357064
EG10500	104.5204752
EG10501	667.5659800000001
EG10502	48.1231678
EG10503	35.3117482
EG10504	910.7716052
EG10505	253.5731094
EG10506	2957.120985
EG10507	45.0892578
EG10508	93.8070808
EG10509	8.594326200000001
EG10510	1348.8380554
EG10511	517.0598828
EG10512	38.6024632
EG10513	0.327114
EG10514	1.2992352
EG10515	1.3752506
EG10516	4.097002000000001
EG10517	4.6779014000000005
EG10518	315.6832778
EG10519	250.9339728
EG10520	15.6653206
EG10521	3.9194976
EG10522	694.1226307999999
EG10523	183.776141
EG10524	3.6765678
EG10525	17.2216312
EG10526	0.8029270000000001
EG10527	1.017227
EG10528	319.73710220000004
EG10529	142.2251628
EG10530	154.2660036
EG10531	13.612613
EG10532	156.4456346
EG10533	777.6377967999999
EG10534	19.2659198
EG10535	17.6627592
EG10536	130.824188
EG10537	165.6211488
EG10538	189.9524176
EG10539	180.288847
EG10540	470.2982422
EG10541	171.1597452
EG10542	198.3480636
EG10543	1064.4922832
EG10544	6661.3314528
EG10545	373.6103084
EG10546	105.5993728
EG10547	536.3814028
EG10548	167.2858956
EG10549	17.811950799999998
EG10550	162.6354254
EG10551	10.397609
EG10552	272.5075814
EG10553	160.634111
EG10554	414.1198888
EG10555	38.7931954
EG10556	28.280625199999996
EG10557	17.588877
EG10558	29.494781999999997
EG10559	100.9359166
EG10560	363.4892892
EG10561	239.5631316
EG10562	121.2811874
EG10563	2.179955
EG10564	28.0757764
EG10565	52.0744866
EG10566	120.5865312
EG10567	703.4185404
EG10568	681.8691948
EG10569	868.006572
EG10570	353.6670674
EG10571	55.779578400000005
EG10572	39.8287794
EG10573	5.9182366
EG10574	11.7489725
EG10575	8.943317799999999
EG10576	590.7312938
EG10577	4.6176936
EG10578	3.7494836
EG10579	61.135526600000006
EG10580	57.7874098
EG10581	2.9955226
EG10582	7.750960000000001
EG10583	27.7404244
EG10584	231.3280616
EG10585	2.006349
EG10586	101.9430084
EG10587	234.1773354
EG10588	57.0469076
EG10589	12.9636256
EG10590	18.4210628
EG10591	1.2508254
EG10592	0.3659257999999999
EG10593	1.2445638
EG10594	0.6240374
EG10595	225.9420598
EG10596	173.65525
EG10597	316.1841318
EG10598	188.8758126
EG10599	123.7246472
EG10600	100.8170336
EG10601	1172.5695105999998
EG10602	1259.4455184
EG10603	132.5080602
EG10604	51.6638182
EG10605	13.9722202
EG10606	26.9426968
EG10607	23.5910482
EG10608	253.0279564
EG10609	61.1208404
EG10610	43.4583736
EG10611	348.0520908
EG10612	19.6898796
EG10613	87.8815934
EG10614	22.180647
EG10615	14.5965798
EG10616	35.1628882
EG10617	16.164486
EG10618	75.9101896
EG10619	110.14822180000002
EG10620	53.368357200000005
EG10621	68.223777
EG10622	72.3564486
EG10623	70.09825599999999
EG10624	17.1656742
EG10625	23.899481
EG10626	21.7306662
EG10627	33.6945918
EG10628	53.33034
EG10629	14.091404
EG10630	41.257067
EG10631	26.268826
EG10632	57.5714786
EG10633	46.6581024
EG10634	90.917413
EG10635	47.331344
EG10636	133.7641138
EG10637	9.174534
EG10638	42.0921706
EG10639	49.7934568
EG10640	37.0057502
EG10641	29.225519199999997
EG10642	9.730845
EG10643	84.0617706
EG10644	2.208602
EG10645	2.4077136
EG10646	23.1307194
EG10647	3.5135568
EG10648	3.3442044
EG10649	235.1711746
EG10650	17.5398962
EG10651	56.5487124
EG10652	18.367477
EG10653	68.2145894
EG10654	41.0002142
EG10655	46.0530974
EG10656	24.1702096
EG10657	88.209069
EG10658	349.0491636
EG10660	66.310998
EG10661	63.2216768
EG10662	13.6677474
EG10663	367.4423056
EG10664	9.4690638
EG10665	574.1147022
EG10666	579.3441310000001
EG10667	232.69832379999997
EG10668	19.204790600000003
EG10669	9051.4851226
EG10670	6650.5701006
EG10671	1441.1318124
EG10672	169.407785
EG10673	1170.2735728
EG10674	2287.527452
EG10675	594.993958
EG10676	452.6093416
EG10677	505.2708388
EG10678	574.0295858
EG10679	45.9781348
EG10680	198.772401
EG10681	255.5013648
EG10682	7.5982332
EG10683	4.3427788
EG10684	596.5539262
EG10685	6.4803434
EG10686	32.394962199999995
EG10687	56.817400799999994
EG10688	276.5615304
EG10689	93.6986424
EG10690	58.5236262
EG10691	95.4733262
EG10693	81.0215544
EG10694	104.7183864
EG10695	475.500299
EG10696	185.1828706
EG10697	335.4199846
EG10698	310.5636642
EG10699	1439.1805668000002
EG10700	30.4356558
EG10701	11544.9531432
EG10702	544.8684746
EG10703	3453.3224502
EG10704	233.443748
EG10705	69.7973356
EG10706	72.32922140000001
EG10707	112.4154144
EG10708	15.624508600000002
EG10709	129.450519
EG10710	160.74696020000002
EG10711	241.2288972
EG10712	3.0573574
EG10713	0.1526124
EG10714	0.1759872
EG10715	0.2389076
EG10716	0.0
EG10717	0.2317692
EG10718	0.0960178
EG10719	0.4682942
EG10720	0.3543434
EG10721	0.2176134
EG10722	0.4161786
EG10723	0.4996802000000001
EG10724	3.632006599999999
EG10725	4.775180000000001
EG10727	15.5269724
EG10728	15.3475888
EG10729	0.358479
EG10730	6.3908032
EG10731	465.0888474
EG10732	161.5390238
EG10733	6.6755144
EG10734	8.2523748
EG10735	26.1844342
EG10736	13.343191
EG10737	0.2556052
EG10738	28.9077498
EG10739	51.6260746
EG10740	60.770765
EG10741	123.6507368
EG10742	234.8406718
EG10743	1242.5447822
EG10744	176.2578828
EG10745	172.75639959999998
EG10746	93.3607046
EG10747	29.5150028
EG10748	11.8210602
EG10749	61.0537106
EG10750	51.465838600000005
EG10751	31.76554
EG10752	123.1183576
EG10753	2.376817
EG10754	9.6890684
EG10755	534.0676540000001
EG10756	785.1504404
EG10757	49.646956800000005
EG10758	522.86442
EG10759	45.0269182
EG10760	157.1158576
EG10761	117.16526960000002
EG10762	187.3579302
EG10763	19.8328418
EG10764	723.3742496
EG10765	24.7957312
EG10766	1926.2447246
EG10767	128.969415
EG10768	148.29012
EG10769	58.036311999999995
EG10770	116.1815474
EG10771	966.155714
EG10772	666.070401
EG10773	1154.1409222
EG10774	228.1623182
EG10775	195.6765064
EG10776	44.6413362
EG10777	7.4232692
EG10778	17.992583
EG10779	10.1050316
EG10780	137.64075
EG10781	164.23553520000002
EG10782	6.659671
EG10783	15.534237999999998
EG10784	5.4325936
EG10785	39.4833234
EG10786	44.347873199999995
EG10787	1496.2288564
EG10788	3052.8628670000003
EG10789	1726.6446082000002
EG10790	2437.9788122
EG10791	58.3315594
EG10792	12.953373599999995
EG10793	19.0416874
EG10794	22.8623374
EG10795	13.0506062
EG10796	15.063446
EG10797	21.2702706
EG10798	29.49295
EG10799	54.4888874
EG10800	58.1433464
EG10801	2.6815334
EG10802	33.584680000000006
EG10803	1372.0876096
EG10804	540.6917568
EG10805	9.7302702
EG10806	17.263606799999998
EG10807	26.6732728
EG10808	6.2442254
EG10809	30.2079082
EG10810	398.5559334
EG10811	26.3641134
EG10812	33.571363
EG10813	0.6501906
EG10814	3.55927
EG10815	20.675825
EG10816	6.148675
EG10817	16.0005886
EG10818	26.82173820000001
EG10819	10.8304304
EG10820	17.020501000000003
EG10821	715.1385588
EG10822	24.7885428
EG10823	363.8768456
EG10824	38.8187538
EG10825	32.023493
EG10826	31.315549799999996
EG10827	0.7914178
EG10828	29.2458722
EG10829	20.9546502
EG10830	91.4290736
EG10831	19.857757
EG10832	18.5063482
EG10833	17.4505208
EG10834	216.4390774
EG10835	87.87401539999999
EG10836	47.554645400000005
EG10837	16.32562
EG10838	312.528926
EG10839	17.391395
EG10840	130.6111032
EG10841	1276.5743798
EG10842	1.1187446
EG10843	0.955574
EG10844	567.5947456
EG10845	755.6892703999999
EG10846	1.5602864
EG10847	5.7871572
EG10848	15.7001838
EG10849	3.6334934
EG10850	26.737255599999997
EG10851	48.9115802
EG10852	21.9746808
EG10853	24.4234646
EG10854	84.2439456
EG10855	118.7125898
EG10856	87.4004
EG10857	108.6169832
EG10858	36.2976634
EG10859	261.6017976
EG10860	111.3568636
EG10861	79.5306118
EG10862	270.3979198
EG10863	19.679170399999997
EG10864	1179.9437894
EG10865	1162.5187618
EG10866	1881.596792
EG10867	1323.3436528
EG10868	2492.7849269999997
EG10869	2064.4731984
EG10870	936.7361066
EG10871	3416.5196026
EG10872	824.9606793999999
EG10873	2963.612989
EG10874	1458.6340884
EG10875	1812.0774032
EG10876	3193.7923326
EG10877	1465.0719318
EG10878	1956.1043536
EG10879	1629.7550616
EG10880	622.7014065999999
EG10881	2660.993999
EG10882	1167.0426418
EG10883	1228.092646
EG10884	2852.3440574
EG10885	411.7498112
EG10886	1381.2500886
EG10887	305.5865642
EG10888	526.9605084
EG10889	365.3749942
EG10890	443.27453720000005
EG10891	288.2066014
EG10892	34.6975238
EG10893	2413.5467704
EG10894	875.5148333999999
EG10895	726.8591788
EG10896	181.2349358
EG10897	347.37072900000004
EG10898	328.76810820000003
EG10899	240.6884468
EG10900	1206.2464148
EG10901	1756.6735518
EG10902	1474.9973158
EG10903	2287.8452582
EG10904	2731.5133978
EG10905	660.104796
EG10906	2014.3691418000003
EG10907	1395.1789924
EG10908	1499.3181224
EG10909	1974.7192774
EG10910	2870.6679188000003
EG10911	1319.4617988
EG10912	2293.1714362
EG10913	2237.4463144
EG10914	750.92971
EG10915	510.2596386
EG10916	1425.7869154
EG10917	231.9913868
EG10918	1078.8413151999998
EG10919	512.7741214
EG10920	328.6397492
EG10921	343.530134
EG10922	27.3668408
EG10925	200.4081538
EG10926	88.9491446
EG10927	11.8435848
EG10928	26.436337200000004
EG10929	20.0472018
EG10930	22.1638728
EG10931	25.3937946
EG10932	30.931726000000005
EG10933	29.329462999999997
EG10934	11.2492826
EG10935	28.484930400000003
EG10936	319.9869082
EG10937	655.5284394
EG10938	168.6179228
EG10939	345.3334618
EG10940	160.042218
EG10941	158.5737964
EG10942	181.9794086
EG10943	351.9630002
EG10944	906.6806146
EG10945	18.1003146
EG10946	551.4493848
EG10947	893.2313774
EG10948	196.0737362
EG10949	45.7926808
EG10950	15.1023764
EG10951	22.951449200000003
EG10952	97.4200276
EG10953	429.55500199999994
EG10954	682.5630408
EG10955	18.5040048
EG10956	135.66660480000002
EG10957	11.4743048
EG10958	4.049981
EG10959	87.2904824
EG10960	26.3064758
EG10961	8.609465799999999
EG10962	448.794849
EG10963	314.1719124
EG10964	0.8281302
EG10965	298.4991908
EG10966	150.1214612
EG10967	36.49586
EG10968	47.0542548
EG10969	30.433184800000003
EG10970	26.226716399999997
EG10971	57.4723194
EG10972	12.069331600000002
EG10973	44.7291824
EG10974	64.3318342
EG10975	38.9079996
EG10976	120.8409898
EG10977	743.5439876
EG10978	347.0670464
EG10979	120.1263558
EG10980	282.9424492
EG10981	233.2172512
EG10982	245.758911
EG10983	48.7951748
EG10984	137.73907079999998
EG10985	255.3473206
EG10986	62.304852200000006
EG10987	1076.8736592
EG10988	1550.8263338000002
EG10989	0.4565498
EG10990	0.6724702
EG10991	3.6914624
EG10992	0.0
EG10993	49.8538334
EG10994	11.481722
EG10995	34.754861399999996
EG10996	89.6218476
EG10997	37.3015162
EG10998	1587.7889092
EG10999	918.5087156000002
EG11000	1004.5870112
EG11001	1492.9869279999998
EG11002	147.89496
EG11003	554.3461738
EG11004	29.342685999999997
EG11005	1.0220824
EG11006	0.5510944
EG11007	26.721105799999997
EG11008	122.9064822
EG11009	238.39865959999997
EG11010	58.690648
EG11011	38.8475266
EG11012	176.0994046
EG11013	75.85010179999999
EG11014	125.2288562
EG11015	2610.5418422
EG11016	0.0
EG11017	7.2105328
EG11018	124.0547322
EG11019	65.2473712
EG11020	11.53468
EG11021	69.76304200000001
EG11022	45.2621048
EG11023	1049.8018098
EG11024	338.4107826
EG11025	315.17498800000004
EG11026	112.849451
EG11027	58.741957
EG11028	54.80006899999999
EG11029	33.8565268
EG11030	137.8441696
EG11031	1156.567812
EG11032	54.3136038
EG11033	779.8541462000001
EG11034	992.2018696
EG11035	92.8695954
EG11036	6832.5271798
EG11037	857.1452999999999
EG11038	12.1251328
EG11039	87.02941679999999
EG11040	121.3704344
EG11041	2.7628516
EG11042	181.2912122
EG11043	223.6640908
EG11044	10.335971
EG11045	456.3224816
EG11046	1.002516
EG11047	5.5015538
EG11048	4.80796
EG11049	1.2539086
EG11050	12.6744428
EG11051	26.7758392
EG11052	6.2636478
EG11053	2.2631106
EG11054	30.372217
EG11055	1.6178370000000002
EG11056	4.5300356
EG11057	10.4598466
EG11058	92.5979236
EG11059	87.7197808
EG11060	43.8914814
EG11061	140.8221734
EG11062	72.27551539999999
EG11063	149.9743722
EG11064	106.281979
EG11065	15.994684799999998
EG11066	4.7812484
EG11067	168.5901002
EG11068	8.116613000000001
EG11069	145.532911
EG11070	152.6429054
EG11071	45.759853
EG11072	119.8476826
EG11073	28.464288999999997
EG11074	3.181837
EG11075	3.957819399999999
EG11076	1.4095046
EG11078	15.1571902
EG11079	176.12976880000002
EG11080	151.18770039999998
EG11081	94.377288
EG11082	18.3668198
EG11083	18.5929578
EG11084	92.6615216
EG11085	56.6002318
EG11086	35.826262400000005
EG11087	151.20667079999998
EG11088	169.9568846
EG11089	260.4154396
EG11090	295.57609979999995
EG11091	67.34701559999999
EG11093	271.4218204
EG11094	10.9038778
EG11095	6.2712072
EG11096	325.724189
EG11097	71.4088836
EG11098	74.335118
EG11099	4.7706002
EG11100	195.29346
EG11101	3.0068546
EG11102	17.744634
EG11103	1.4716716
EG11104	8.918682800000001
EG11105	48.909801
EG11108	12.7332154
EG11109	28.4308002
EG11110	46.5130586
EG11111	170.1141582
EG11112	21.7627622
EG11113	331.79589100000004
EG11116	10.431774
EG11117	208.7934984
EG11118	15.765451000000002
EG11119	1067.0590248
EG11120	0.3006916
EG11121	10.7185322
EG11122	102.7609042
EG11123	62.4075062
EG11124	595.3824109999999
EG11125	4.1225252
EG11126	1.4623902000000002
EG11127	2.7239416
EG11128	22.134687
EG11129	7.487148
EG11130	12.2144548
EG11131	73.31644700000001
EG11132	39.9092138
EG11133	51.9754194
EG11134	242.44295419999997
EG11135	33.076227599999996
EG11136	1.1542872
EG11137	268.57070400000003
EG11138	199.4258758
EG11139	160.9288124
EG11140	203.655926
EG11141	14.8465992
EG11142	2.4096696
EG11143	77.6198936
EG11144	56.9824626
EG11145	9.1726384
EG11146	12.1990392
EG11147	71.6995884
EG11149	143.2128972
EG11150	0.2970732
EG11151	5753.9814578
EG11152	121.2623384
EG11153	1155.3138804
EG11154	10.1865634
EG11155	9.4434736
EG11156	4.992738
EG11157	20.6000584
EG11158	150.71597419999998
EG11159	9.1052316
EG11160	186.2419386
EG11161	49.6297766
EG11162	68.3010874
EG11164	143.5448322
EG11165	125.9563348
EG11166	12.1845592
EG11167	96.2952024
EG11168	16.8938348
EG11169	13.975645600000002
EG11171	19.6384118
EG11172	1.169015
EG11173	0.0923616
EG11174	0.3040196
EG11175	5.5503222
EG11176	6.367314
EG11177	255.5622302
EG11178	317.7509
EG11179	523.5671007999999
EG11180	200.0717124
EG11181	63.5365716
EG11182	140.9692166
EG11183	192.4604158
EG11184	21.0539424
EG11186	2.2358386
EG11187	5.4795728
EG11188	59.0278268
EG11189	94.4009666
EG11190	11.345507
EG11191	44.1810036
EG11192	91.8912344
EG11193	22.1430128
EG11194	5.8316264
EG11195	208.05986939999997
EG11196	3.4937780000000003
EG11197	177.4984484
EG11198	110.8893102
EG11199	187.694484
EG11201	130.81079440000002
EG11202	108.7204306
EG11203	110.0541916
EG11204	124.949459
EG11205	72.288678
EG11206	0.8377770000000002
EG11207	10.629407
EG11208	0.7890672000000001
EG11209	28.548151
EG11210	202.779958
EG11211	23.0184944
EG11212	349.25086739999995
EG11214	39.298265
EG11215	21.4672354
EG11217	43.2246534
EG11218	23.2422532
EG11219	28.949597600000004
EG11221	284.5275458
EG11222	16.045862800000002
EG11223	50.3647668
EG11224	74.29415159999999
EG11225	473.4498256
EG11226	276.5956302
EG11227	7.8413876
EG11228	5.072388999999999
EG11229	4.405218
EG11230	3.7158928
EG11231	687.831351
EG11232	163.6150132
EG11233	36.279114199999995
EG11234	1.3026614
EG11235	125.9267554
EG11236	3.0903234
EG11237	5.6117458
EG11238	22.4711482
EG11239	8.4462868
EG11241	5.9415338
EG11242	6.0379781999999995
EG11244	50.479516
EG11245	1.2799114
EG11246	1059.1907992
EG11247	27.2844416
EG11249	83.886659
EG11250	9.4281844
EG11251	174.4452398
EG11252	97.1631394
EG11253	49.794825
EG11254	51.137794
EG11255	90.7817226
EG11256	19.1054278
EG11257	0.750798
EG11258	1697.288464
EG11259	458.3474534
EG11260	4.8842238
EG11261	49.0589844
EG11262	7.390357
EG11263	2.9307308
EG11265	36.7915356
EG11266	1.89363
EG11267	0.0
EG11268	240.6718812
EG11269	0.0
EG11270	78.630259
