gene_id	tpm_mean	tpm_std
EG10001	77.88728239999999	6.449900473359436
EG10002	253.57440019999999	52.43860269623492
EG10003	23.208875	3.9753521466933592
EG10004	59.5004938	15.022634356884819
EG10006	70.1817418	31.087812625225776
EG10007	16.245421999999998	3.1755005948540616
EG10008	60.36793399999999	11.712701909902322
EG10011	31.750104399999998	4.339321722651399
EG10012	52.67121540000001	4.4043607037025
EG10013	75.33645220000001	9.376078356760928
EG10014	8.1785036	1.2941026133615914
EG10015	227.97339200000002	19.420541643595012
EG10016	2.9710274	0.3403454594552424
EG10017	90.294007	14.645980291232883
EG10018	27.1616308	3.7081555287761603
EG10020	136.1770218	13.02620128481159
EG10021	52.69174460000001	4.646817943657605
EG10022	427.73861640000007	63.93706435828138
EG10023	474.0854878	83.20121411708841
EG10024	1007.5027434	215.39603500390828
EG10025	854.738008	134.9576438750402
EG10026	84.8395332	8.476547621068244
EG10027	1967.8601868	178.13795541528015
EG10028	227.32576260000002	12.206429211070871
EG10029	12.788392	2.552418749264411
EG10030	42.387002	5.43940610242851
EG10031	11153.371272800001	3779.8134599690925
EG10032	188.70614179999998	80.28720746662779
EG10033	47.486708	9.957679449792911
EG10034	131.82902059999998	31.360446718101166
EG10035	6.524496399999999	1.0588921860431777
EG10036	1.4225759999999998	0.29756308982130164
EG10037	6.3594214000000004	1.0796275513820959
EG10039	223.8704334	39.35712471337449
EG10040	35.8612708	4.580462856133285
EG10041	95.659627	7.966898816045332
EG10042	66.7939374	9.181070831390496
EG10043	49.56455040000001	3.8755995632863436
EG10044	243.1955648	67.60959589395091
EG10045	32.9465916	7.085500441532292
EG10046	105.72904220000001	41.447174365673234
EG10047	136.7241898	11.227751430757749
EG10048	58.1925616	9.577832914562709
EG10049	5.254825	1.2581808930241312
EG10050	1.7182970000000002	0.5429122077117994
EG10051	107.85303179999998	7.594622081105167
EG10052	1.1758891999999999	0.1928364103708114
EG10053	0.3066048	0.215603076496371
EG10054	20.809648199999998	28.603048278975933
EG10055	0.9255852000000001	0.7059834528448241
EG10056	13.1132736	6.342610762348955
EG10057	9.518829400000001	3.9260063403969814
EG10058	5.443099	1.4973586948735764
EG10059	10.9451906	4.847168662668734
EG10060	10.256751399999999	1.3554661943341852
EG10061	552.9239504	61.38213238172536
EG10062	77.3210472	4.309249298927794
EG10063	11.996393000000001	2.163417171010482
EG10064	48.1062192	4.973193317734159
EG10065	40.972359999999995	9.569610047259346
EG10066	33.5445244	5.321287045957519
EG10067	59.250183400000004	11.72786118949388
EG10068	82.2625276	8.517136472205182
EG10069	22.8242474	3.881526220866
EG10070	128.8997022	7.519936599762633
EG10071	22.783633	6.534727531749507
EG10072	12.489466400000001	5.531423636252905
EG10073	161.5361942	71.20753331579158
EG10074	197.0159104	17.73001471169943
EG10075	113.6842566	17.518917998597054
EG10076	26.458578600000003	4.914660463338775
EG10077	98.8011726	16.29689582464235
EG10078	120.01234480000001	58.098603225678204
EG10079	2431.9314346	604.9121445597291
EG10080	20.212657999999998	3.9028174380285834
EG10081	333.2459224	34.66364934190507
EG10082	447.2357424	28.33012875909548
EG10083	112.9192352	10.104211515468274
EG10084	123.3165612	78.48229443189368
EG10085	7.184383199999999	0.3417958134459812
EG10086	6.595991000000001	1.1592177881319365
EG10087	28.1819128	4.445233230190313
EG10088	1414.9890148	343.31632303100974
EG10089	4.811083200000001	0.6346561976170249
EG10090	1.9317964	0.489689348584692
EG10091	267.7407126	108.73491398507677
EG10092	102.89332019999999	46.96400723586819
EG10093	16.5778872	4.22016691207323
EG10094	250.40159939999998	54.671534998522965
EG10095	615.833833	57.38012006389792
EG10096	688.859763	93.1695004145486
EG10097	280.437365	35.83059970627414
EG10098	1091.3549642000003	297.29994332229955
EG10099	392.8807474	84.07804027947554
EG10100	558.6241206	156.5552347277025
EG10101	1063.1139606	320.91649668640133
EG10102	807.9551722	212.54060620201844
EG10103	1131.6276478	303.1135891541565
EG10104	854.1974475999999	248.04985006783423
EG10105	834.5281018	223.94134369257375
EG10106	131.5319686	12.287418807459698
EG10107	60.26279960000001	14.303145139078566
EG10108	186.3348496	41.634288748309935
EG10109	16.934351200000002	4.04755355980538
EG10110	26.3519538	9.731440976512637
EG10111	18.7029776	7.555857777419536
EG10112	8.0727492	3.2270042827476537
EG10113	39.0891638	4.807644273749639
EG10114	0.4530991999999999	0.2047744204403958
EG10115	0.9659612	0.3267002358871202
EG10116	0.0679324	0.15190146427470672
EG10117	4.301337999999999	0.7597464714794665
EG10118	2.4453443999999998	0.8977936610905093
EG10119	2.9200606000000002	2.011528916663964
EG10120	2.5160882	1.2379091487700946
EG10121	2.8466157999999995	3.2011281034612153
EG10122	15.912117999999998	4.791615802727719
EG10123	42.247811999999996	4.986464599636852
EG10124	50.6227084	5.295723299540234
EG10125	76.571087	14.19215800617274
EG10126	69.6569178	7.5897866075319085
EG10127	13.811713399999999	2.504065835550615
EG10128	28.883240999999998	1.892604912608545
EG10129	35.40515979999999	5.566726628277853
EG10130	53.973797000000005	8.072677325216615
EG10131	0.8150234	0.18518439445131435
EG10132	0.41300780000000004	0.2493612307330472
EG10133	8.586054	0.6573533857891809
EG10134	10.964413400000002	3.888389650196055
EG10135	12.5445788	2.208566306728915
EG10136	48.942345599999996	4.2924574488657194
EG10137	48.678947	6.6868465390719125
EG10138	5.426577	1.2729141613655652
EG10139	115.99156020000001	13.191013907413431
EG10140	18.359765	4.083084364468851
EG10141	2.9073098	0.40947925660795076
EG10142	3.9073979999999997	1.1351102529221557
EG10143	7.128694399999999	1.235075896428151
EG10144	2.1907122	0.43592427457782157
