gene_id	tpm_mean	tpm_std
EG10001	86.80015151539686	20.123989812002538
EG10002	143.40693092593125	31.26734315077674
EG10003	55.86212181336927	16.047654347421265
EG10004	104.18037627126257	12.53431318101962
EG10006	4.355148429014798	0.11827635283724128
EG10007	36.89088035718143	2.083487687447148
EG10008	8.927648456846839	0.9930599061721533
EG10011	66.66671266021325	14.929919054623715
EG10012	61.63567386572666	0.6318571005207688
EG10013	44.004555676559804	6.5949036685201765
EG10014	10.020155036716897	3.182681674884924
EG10015	201.8007057862812	10.484304308302725
EG10016	6.550030835383018	2.2099192104275756
EG10017	249.53839324556344	14.739527687068977
EG10018	52.64502535913262	1.6797795681721532
EG10020	173.13868999643594	3.976573215851114
EG10021	64.7546909538863	0.6002242469583611
EG10022	835.1056963009739	156.3409308976082
EG10023	1080.907498560155	117.98839940948088
EG10024	882.8336185540712	21.787241111567646
EG10025	695.2004076310716	37.96291235528697
EG10026	114.61613094959446	14.789489649945507
EG10027	241.76593057993898	17.297026064903157
EG10028	69.4965119443381	10.00015826252083
EG10029	12.33428285552338	0.00861003200961204
EG10030	40.917897632941134	3.1447368937480347
EG10031	276.862126107215	9.89448098342208
EG10032	502.7971000139337	34.626959002098054
EG10033	44.11744515973942	1.0323723460035297
EG10034	419.1763855621263	50.321354457475444
EG10035	95.57276486960741	3.4127537680813846
EG10036	9.038055363499524	1.1411374059747181
EG10037	7.825610084854087	3.45144464650658
EG10039	180.50465476677115	11.8689940991897
EG10040	12.420760915234474	5.209071345110747
EG10041	60.74150557554458	7.214520404068648
EG10042	62.86051067432289	6.850374804166384
EG10043	144.4198096692962	20.101453588661514
EG10044	1438.9169363155752	461.8577725810968
EG10045	80.67955003286977	16.19101090851689
EG10046	9.751582121047011	0.2156882290152004
EG10047	202.6126673317367	16.47442660863126
EG10048	56.38266979493122	16.434289972497275
EG10049	18.95047939011164	2.674425557615176
EG10050	36.54384764359145	28.321176918350087
EG10051	258.9406010226179	0.8988000535967986
EG10052	5.89087656450687	2.371126537875968
EG10053	3.4828288603908497	2.415841718272137
EG10054	42.821867261812386	0.8509990176616837
EG10055	6.437786925228206	4.56686123475993
EG10056	30.11452431824793	4.1884851327897445
EG10057	13.469308681898596	1.9500069631742143
EG10058	10.235344393470402	0.26310593871293464
EG10060	37.01767283563418	14.509494741969208
EG10061	532.2717673180266	98.02007705069693
EG10062	67.41715721951583	5.959286899811281
EG10063	80.00160537926683	14.037645353867893
EG10064	87.35792258036406	12.617298024988292
