gene_id	tpm_mean	tpm_std
EG10001	104.00065236076078	8.130263624575035
EG10002	440.5300132117524	17.35515378565022
EG10003	32.84341517164281	10.57789343242374
EG10004	62.72390770043625	13.097297734376316
EG10006	55.694533048372875	5.019661109527102
EG10007	27.123704199354385	0.4268975732265074
EG10008	102.76496517450228	1.643282458295919
EG10011	48.82342949180603	9.93464041588
EG10012	71.97918284851036	7.918337181215648
EG10013	94.14110630474822	8.38857510897076
EG10014	12.28896584675033	1.824700801537656
EG10015	345.3025306151459	27.41674748998656
EG10016	4.4498915456973585	0.1608273080795909
EG10017	109.91906500242246	22.27108374090612
EG10018	43.1481298275897	6.152958075849619
EG10020	198.69132713050297	22.28059022993621
EG10021	70.82309472986987	0.9295278334022674
EG10022	520.9075791320566	68.0907386393912
EG10023	551.1661384838661	67.09569834763688
EG10024	1755.7701954846814	115.97124978163612
EG10025	1390.9218489778566	160.73036799166482
EG10026	126.84768089909936	20.563969274378156
EG10027	2566.8236071363353	239.32121048149105
EG10028	315.1979081286267	25.737027171203337
EG10029	20.62995053614281	2.249978155831261
EG10030	68.13635894625965	2.7455463093199266
EG10031	21496.76128388112	2679.646523276864
EG10032	143.3242115991943	14.203073063608088
EG10033	54.32552675813641	0.6048777195381428
EG10034	142.61259360644246	17.055735519914037
EG10035	8.485531905621253	1.669599471644732
EG10036	2.3574847721760084	0.0037062257126886
EG10037	9.522038996178482	1.1572830327306871
EG10039	377.1527625426796	26.951885195679807
EG10040	54.895996916981495	7.1055052651071575
EG10041	141.83509190736416	9.680291139742115
EG10042	107.31413941107692	11.206220156951776
EG10043	69.21437981332949	1.044681832306373
EG10044	448.3570040537812	28.438788419063208
EG10045	37.85117027145807	11.032544532811327
EG10046	91.90140455785289	6.532774937828798
EG10047	195.4639979894534	8.765247902983479
EG10048	92.9093231908996	14.598384398467918
EG10049	9.030719291539954	1.8585908828107784
EG10050	2.013790112487931	1.1681557658547754
EG10051	152.55606444230318	20.47325106807921
EG10052	1.4830115930870755	0.4179632804738175
EG10053	0.6938360076718869	0.1405916369213085
EG10054	13.077874535578951	0.0911719479083982
EG10055	1.4189287288886172	1.0854543305584203
EG10056	15.085785824848951	2.4785474800386016
EG10057	19.225460486688625	3.5570320583968056
EG10058	9.984481341948152	0.9489493796816282
EG10059	22.665932106039847	3.830541879003293
EG10060	15.564557840762127	3.380797612657857
EG10061	865.3230952678704	79.39487161794067
EG10062	109.4810678285894	5.790891344707848
EG10063	19.361870196352513	4.105081652909133
EG10064	71.94858201913037	9.482627441487251
EG10065	69.15729020756413	17.181314533451477
EG10066	44.99827116229434	3.296405688710321
EG10067	67.97531950850885	0.8739926711928011
EG10068	119.30447495105072	15.163532623143896
EG10069	26.545176035055313	1.8248855105114197
EG10070	175.05941748640006	7.247984145890829
EG10071	23.51499971137932	6.021945205382932
EG10072	12.073133107642544	2.3404464027037437
EG10073	119.87085648133564	0.5752379523678194
EG10074	270.379388268228	36.695838692477
EG10075	136.63058362522386	13.877574693859009
EG10076	30.136334911789024	0.6220666964824441
EG10077	161.47410865493728	7.114477704278342
EG10078	81.08619907224092	14.015717933024831
EG10079	2526.136207050379	136.09914526143373
EG10080	23.911187109027946	1.2331612783820964
EG10081	426.79472553459175	50.18818575604929
EG10082	602.9483728868762	46.808895930775115
EG10083	150.8742702590693	19.84372975834042
EG10084	53.452645730759365	0.095783649133776
EG10085	10.348732007621267	0.4951184272916768
EG10086	10.16330063528489	0.5460187996540488
EG10087	35.32079045836948	1.5987866688281631
EG10088	1484.2272772259685	87.39618930561953
EG10089	7.766374084298888	0.1216328669294778
EG10090	3.0927110457060913	1.0853358758904632
EG10091	232.1537187861052	14.375131480374977
EG10092	80.9720148918908	10.02187324415227
EG10093	25.550544734997796	3.777863682768445
EG10094	274.5630149772581	33.09458188495438
EG10095	867.2777138392514	112.49864277433984
EG10096	852.2185452702619	109.36544051403996
EG10097	352.51631519223696	37.99680121432084
EG10098	1094.2396714945503	142.69131818827103
EG10099	428.29748108660266	19.133642208887863
EG10100	550.1398955545902	17.55226235313067
EG10101	1025.6322961496776	112.93477981166691
EG10102	821.4532181542036	90.31947383264958
EG10103	1147.9653020353414	116.47656836046264
EG10104	834.7464271272845	84.43718366922853
EG10105	841.1910909840144	96.61076186434504
EG10106	169.2781627166423	8.76924624995362
EG10107	63.62873681709036	6.4994811453079375
EG10108	202.1844497802051	8.01697578861783
EG10109	17.922269049137906	2.1044274845056483
EG10110	22.90234853455521	6.766942750876793
EG10111	15.498432791777628	3.2508889806212813
EG10112	6.533524093935341	0.1437527703907708
EG10113	57.45758162592657	4.337327087235614
EG10114	0.9239974023552764	0.0085628670989258
EG10115	1.2141473540261811	0.7855000072570911
EG10116	0.0	0.0
EG10117	6.299888074807159	1.4683700871137386
EG10118	2.2319596163908644	0.8916665091932339
EG10119	2.2889320999839113	0.4724353622310289
EG10120	3.030900351650183	1.966323395611438
EG10121	1.6890422711206727	0.5987843311101851
EG10122	16.683986009642503	1.611542630402144
EG10123	56.06477823977353	10.208887064675302
EG10124	76.27591479424275	10.067927013659585
EG10125	127.93622714538624	17.011369227498545
EG10126	90.08722753818806	10.626074366688687
EG10127	21.37577885067543	2.367985105297511
