lambda_sec,lambda_eff,lambda_kin,lambda_div,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div
0.0008737678255441983,0.00009629759324690638,0.00010655030828000438,0.0008881476333040345,0.012547745727897368,0.00006378765946090372,79.25744867305967,28.274815289263028,1.5023424319477516,0.004005344223539233
0.000611282893833249,0.000011556534581205914,0.00031375343974035774,0.0013850364798604115,0.010504948065071155,0.00007787045915837469,23.866416399733673,142.6374531448801,2.102866589344998,0.003657905311748715
0.0003603852387684786,0.00002089254939430303,0.0008186431759646369,0.00042492254716384103,0.021693122737125894,0.00011977591581388532,18.452779267546013,170.67660789432932,8.045300066007377,0.004302313985090224
0.0000245062813772018,4.026804657691724e-6,0.000613965472321688,0.0001916807650827837,0.009221187277308092,0.00013751584802852116,12.068615973019691,275.3795082222681,23.027855731011783,0.0038153266713137584
0.00008579105479001723,0.00007853643786721882,0.004174506201346966,0.0003418749639447994,0.07362773255655662,0.0001904560177922628,12.236519415707694,260.89091883875733,21.73782494692067,0.004375829203796983
0.000012235100233650854,5.403448008901698e-6,0.0005697381333951164,0.005240353719451592,0.008768306744781266,2.1525275373730915e-7,12.068711943011644,281.1645841304988,28.932561501453502,0.003594237309333458
0.00002035068275367147,0.000029993104825565663,0.00115048870472386,0.0016026324213851291,0.022540269845084858,0.0001890529252393626,12.36387625134759,256.41535796762673,21.137668311606742,0.0036553944738228774
0.00023232604885522546,6.401480225017686e-6,0.0015382650927697943,0.0005701345322306465,0.025707623876014832,0.00013299802974543263,12.2417274969988,265.3439349318277,21.705871131791152,0.0038070543162711653
0.0003086912446280763,0.000013293454705002764,0.00011057648571333127,0.003800248213070975,0.005189448958632867,0.00006407370031293196,25.48131166071528,137.42869100807587,1.5131509773536918,0.0036162969227807543
0.0008610323423725228,0.00002751471825236685,0.0010721776592882296,0.00013455965498458442,0.030670526045490823,0.00013720904671645255,20.540908623331692,165.34668247373253,4.598797978687821,0.004700468660876207
0.00004483846290786353,0.000010420014024821508,0.0004893983702810269,0.00032194536414401976,0.009841146273821709,0.00016288897982452054,12.447769824608594,254.68802954634612,20.769313118380158,0.00379602450954765
0.00005507054976993259,0.00006518875005010108,0.0006959215023154323,0.0002885401864653271,0.02452848922192133,0.0001207359232262703,18.42186521831689,170.88573536984268,8.10708074697034,0.0044787404143197835
0.00008691837985677529,6.896074995780882e-6,0.0001586992217428789,0.00934822430192758,0.0049472389556554095,0.00009944762124774174,19.620397041725347,162.04930210045072,6.7080038400037845,0.003583207502610761
0.00002393000107750474,0.000019685370644630834,0.003678249048486541,0.002583432773720875,0.0504744220897669,0.00017624764948023363,12.067928611583863,271.6885148866804,23.04841610447529,0.0036733179097486256
0.000018190431896729694,4.838657327821747e-6,0.00767023202560102,0.0017201719944258944,0.09445811905994456,3.4496238300013534e-6,12.067634516356241,281.26687083760896,28.904764311898315,0.003702271152397816
0.00008941489120323654,6.551086539281297e-6,0.00011079945935443183,0.00010232221446100843,0.0038429863764572864,0.000078137597561422,23.851950835680952,142.33589989096976,2.1156932537830877,0.0042634125694566115
0.00002843273897868822,7.587526422698119e-6,0.0015949443175015186,0.00023367917149188426,0.022131368100599406,0.0001375522158585944,12.06861459429388,275.374329195177,23.027858488463604,0.0038194628488351055
0.00021858884200540862,1.7849006044858807e-6,0.0033704519070656396,0.001866734637525032,0.04634609374860797,0.00013736739112652846,12.068575989970295,275.61432179280615,23.02660617395679,0.0036791774945704736
0.00007486931122086518,1.5256234590990708e-6,0.0003712061623682151,0.0005746966333202758,0.00669379025334432,0.00012324614223517072,12.612327510755195,254.36024845329774,20.016370253729768,0.003655147860067783
0.0004627606177115527,0.000021626181637527846,0.003759336226177437,0.007056035666151488,0.061917843830751156,0.0001719468907031689,12.236528624039016,261.7281184190257,21.737466172953134,0.0035782838944632823
0.0002514954915213651,0.000020466118137035087,0.0018395436669210328,0.003384140911870164,0.03350514193620452,0.0001653287247624367,12.384384730106891,256.7132334406725,21.04215240501473,0.003624815891578119
0.00004214376026129217,0.000021174805431105228,0.0072164775440868864,0.0007848165370877419,0.09399033458599819,0.0001772016198756377,12.067636469551186,271.6911401817429,23.04876722853383,0.0037417946264903883
0.00046186983888661247,1.095299503202223e-6,0.009162407911386282,0.0031552222445241215,0.12165860408983759,0.00014065383225514926,12.067630724860162,275.6243203635147,23.02793188931804,0.0036753859985092763
0.0004069384391668902,4.49876891183786e-6,0.0001215324429944453,0.008929119755115856,0.004425992308313748,0.00006431383381643908,25.447277696038395,137.63931462375,1.5180299437661002,0.0035901011318121654
0.000059560283744694,2.486678815419119e-6,0.0007760246597370374,0.0008355292331358427,0.011562516860617704,0.00013738950227813984,12.068669743327483,275.44204330022905,23.02796189290156,0.0036553944738228965
0.00003772734190269591,0.000036000028541812035,0.0012415824786817327,0.0019277547228098062,0.025563367339258077,0.00018790592744958546,12.445893969246125,253.66106979662248,20.78139540472203,0.0036441180533443207
0.00023173466689007473,0.000052633324547300976,0.00019655607283697662,0.006875894905872835,0.012669587139283504,0.00006609858481405342,25.453473643754577,136.90892594014403,1.5956533803085475,0.0035942373093334552
0.000019032900062238594,3.1143022135984392e-6,0.00047051303642619457,0.00031430357732142427,0.007105717544201238,8.806447678796784e-8,12.06863113900397,281.2542579400814,28.901962732794956,0.0037615563635366818
0.000025108247729595376,0.000021661988338274663,0.009447021320903994,0.005930834802107502,0.12066415350560995,0.00019677793510786604,12.0651885425779,271.7581863170297,23.057250215126782,0.0036305774086950095
0.000010344858139522896,1.8143689578965982e-6,0.00010776082625720417,0.00015670736696265632,0.0020907607397346716,8.805923844611658e-8,12.4476087025193,263.8242708785825,26.10491586762155,0.0037130543453662112
0.0003748424389563132,3.550626999609886e-6,0.0008035554723325425,0.0019810541249048385,0.018544565548360103,0.00011979388322830572,16.045020413617262,198.07885768396432,12.86194675707997,0.0036344669724612186
0.00021364941755036074,1.8936904650941814e-6,0.004845172498079186,0.003678547006868187,0.06406572005899148,0.0001405673158160975,12.067653129155074,275.62451361491986,23.02796032553848,0.003651947659221768
0.0002572354133406629,3.690128869591925e-6,0.000444429138708464,0.0016951668016268295,0.011023479082294112,0.00011979397023166728,18.504750135583393,170.83080416834395,7.9425583175282615,0.0036220584398997347
0.0003642990695707061,0.000022360066699141862,0.0009111649504775782,0.0009796469897106871,0.023684602302994146,0.00011979353675375789,18.421989675007055,170.9314318868485,8.107597348760805,0.0037861268149101224
0.00008276210937283387,0.00006616888559170099,0.009038398630252163,0.0017166991806110252,0.12910839965667548,0.00019510973314139512,12.067631184435488,270.9124452717104,23.06427415689721,0.0037316839703271758
0.0001372405316892762,2.5412349279076188e-6,0.0008907455737463354,0.00020106080524254864,0.014691218169704414,0.00013298126658722902,12.241724739547344,265.34023451530095,21.705380672424376,0.00410284148739016
0.000019036802148316658,0.000012138305672560937,0.00018274378857299347,0.0002698618048757123,0.005680390450899293,0.0001197603644534947,17.298348647759806,181.35325610554202,10.355082420634973,0.0037626884756227384
0.00001694572471895091,0.000025280298783177255,0.0001268945539070102,0.00034657616191859834,0.006690704640860964,0.00006929063037713792,23.04656300932531,143.8627581645845,3.4642444683272755,0.0038462975243791003
0.00021717304645704522,0.00008050909355235321,0.007777376882805722,0.0015687678530681127,0.12087495575539851,0.00019434367098022728,12.06763651550889,270.9555858959379,23.04823527014765,0.003958989903887484
0.00008753715188811553,0.000016600492231809424,0.00034010954985103846,0.0007652479017864714,0.009920146760426955,0.00011979388809471482,17.411600253478724,180.05885897016967,10.12869952826593,0.0036565265859096795
0.0001350430421826475,3.2375304520052697e-6,0.0010188912042325194,0.0003082844966321284,0.016397085534276254,0.00013281446545332332,12.236519415707534,265.5574031921826,21.738069006633026,0.004099837421954235
0.0003388423732158628,0.000017821994849733465,0.00015184606159511683,0.00582933030525288,0.0069163314206988746,0.00006417107532532124,25.48077582208332,137.43084028353869,1.5132734472855607,0.003594237309333412
0.00018596732323761846,4.375042975060435e-6,0.0007035747436235115,0.0005595561592985464,0.01383215790907257,0.0001228082998479123,12.643126239519047,253.56449104406505,19.90947984647269,0.003747769105132282
0.0001279849200002847,0.00008958943163392868,0.007247880737597704,0.0007799440305395896,0.11488528205095744,0.00019500007957979284,12.067643133393144,270.90684035199877,23.063543939367705,0.00419014396450296
0.00013134523488159873,6.3001700286413415e-6,0.0010111742166679137,0.0006597845675140809,0.017036644769762972,0.00013282820163072582,12.241725277475009,265.334271538505,21.707459040605762,0.003754662734334491
0.00004054153574900173,0.000023488508564541045,0.008755285320584526,0.00023114574890048057,0.11314933611182591,0.00021346922525720835,12.065202329836636,271.02104463865527,23.056534678766937,0.004112492568273225
0.000011524860283967094,1.1128974945517882e-6,0.0003293603188876078,0.0029057217945651164,0.004631644700605834,1.209375056692221e-7,12.068719870685237,281.4548016695296,28.87913895124181,0.003616296922780482
0.00007471964132012046,6.3113591168518015e-6,0.001021152204860996,0.0007887085058951564,0.015922801797980307,0.0001375493915110859,12.109665101316272,272.590222259182,22.69969295185495,0.003693998797355193
0.000026863917535635015,0.000056262007805705075,0.005236746891891645,0.00010777405407840648,0.07925192861003108,0.000194983188450499,12.067641754667276,270.90524509048254,23.063450850134146,0.004753600084077173
0.00006562318236263226,0.00001661326103167589,0.0007879609753609735,0.00847280877316502,0.01559601257899979,0.00016308086393720397,12.445918214731122,254.7284082033973,20.78146825845202,0.0035901011318121463
0.0005091035747757643,7.724773830208122e-6,0.00036222193573683543,0.004280822525304227,0.010909270615445475,0.00007805933326997767,23.852370343272636,142.73917756244367,2.1082367546681446,0.003602296702851231
0.00002936831108018941,0.00007445176517232694,0.005139853337323386,0.002799746485704662,0.08307281832524645,0.00019575112992092645,12.099046611031328,268.76319862065935,22.79751739727435,0.003687105168152953
0.000013079931915544409,0.00005104682702062882,0.0006022529524631717,0.005472474430283015,0.019944815560851842,0.00012182642002754232,17.331964172141973,180.81453671556605,10.327637539076964,0.003594237309333566
0.000036539936142794784,4.409926464254288e-6,0.0011519843579418352,0.006510502458113507,0.01611986636270018,0.00013764420689018516,12.068711943011655,275.38130998097336,23.028041323961343,0.003594237309333451
