lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,fraction_kinetic_target,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,Index,toya_pearson_r_squared,toya_r_squared
0.02374894082659114,0.00005020611659831298,2.3261091162600302e-7,0.00003149697716642789,0.008770645413525471,1.0,0.0009145057275982418,9.23585044092451e-13,23.022457182436888,155.0585905706189,2.7340675335376035,0.0018279938528559122,2.1934166560476187e-14,0.0007251378081902784,0.000036068320108074814,0.0001372669133764509,0.000016032685901503463,397,0.7392177310165614,0.5419543384854918
0.02374894082659114,0.00005020611659831298,2.3261091162600302e-7,0.00003149697716642789,0.008770645413525471,0.5,0.000607420399469051,0.00014786645850594352,13.608105428498067,102.11655695277862,2.6990422604038664,0.0018279938528559122,3.5116717732952466e-6,0.00042861418595974707,0.000023753425404894492,0.00013550843042961074,0.000016032685901503463,397,0.7738779093086592,0.6088099484074884
0.02374894082659114,0.00005020611659831298,2.3261091162600302e-7,0.00003149697716642789,0.008770645413525471,0.1,0.0003772087285593463,0.000535237434166908,6.637330231464634,57.48062454249552,2.510416455666014,0.001827993852855904,0.000012711322152206367,0.0002090558387464831,0.000013370620475661885,0.0001260382612834915,0.00001603268590150339,397,0.7338964404670335,0.5728435257285547
0.015086116444834,0.000023973556305252473,1.690818538785492e-7,0.000017789290658719656,0.00008447159696413128,1.0,0.0005014700207187878,3.819968469080282e-12,23.02242672795777,155.05816999365817,2.734039390335911,0.0018374202392450897,5.76284891401394e-14,0.0004095526407327169,0.000026217522841542952,0.0000655446472649961,1.552098219032489e-7,8168,0.7382622721484691,0.5416211853335615
0.015086116444834,0.000023973556305252473,1.690818538785492e-7,0.000017789290658719656,0.00008447159696413128,0.5,0.0003261319516346917,1.292935903734116e-12,13.664580556877663,102.5462557686442,2.7344618136005026,0.0018381453458904086,1.9505381599439557e-14,0.00024308319525578604,0.00001733871103366623,0.00006555477425291444,1.5527107281954827e-7,8168,0.7732382049306957,0.5989399906527723
0.015086116444834,0.000023973556305252473,1.690818538785492e-7,0.000017789290658719656,0.00008447159696413128,0.1,0.00019620323869650908,0.0005353664526808814,6.637101972566648,57.47936996122762,2.5103350043878505,0.001857735963851223,8.076600645801488e-6,0.00011806933612154967,9.718718432815357e-6,0.000060181657572738345,1.5692592360421247e-7,8168,0.7338979390380838,0.5728558676950359
0.042883899982923225,0.0000857134830014042,7.541316745120611e-7,0.00005047934737954151,0.0015943632151454235,1.0,0.0015163541454875182,1.7044568514021588e-12,23.02245718243688,155.05859057061886,2.7340675335376035,0.0018279938528559122,7.309375714073841e-14,0.0011621586136428518,0.00011693459455450089,0.00023434645106056647,2.9144861565054224e-6,3540,0.7392177310165614,0.5419543384854927
0.042883899982923225,0.0000857134830014042,7.541316745120611e-7,0.00005047934737954151,0.0015943632151454235,0.5,0.0010044118325158616,9.942895547832855e-13,13.664615724549956,102.5466948358243,2.7344910444621364,0.0018279938528559122,4.2639013821391676e-14,0.0006897808839675025,0.0000773337106922175,0.00023438275165699733,2.9144861565054224e-6,3540,0.7732389753617365,0.598933732712793
0.042883899982923225,0.0000857134830014042,7.541316745120611e-7,0.00005047934737954151,0.0015943632151454235,0.1,0.0006194215839413853,0.0005681220149196862,6.649741583606778,57.08673624821337,2.4899032364967404,0.0018279938528559046,0.000024363287665912636,0.000335674615383069,0.00004305091599929352,0.00021341827873660465,2.91448615650541e-6,3540,0.7331766395586918,0.576749714935194
0.02211678007964166,0.0000264322462300698,1.3169923431971504e-7,0.00001973095415801674,0.008312559589651346,1.0,0.0005621389990562437,2.0051099211389835e-12,23.022457182436888,155.05859057061895,2.734067533537612,0.0018279938528559178,4.434657516133853e-14,0.00045425504727156544,0.000020421097652844703,0.00007226754625610578,0.00001519530783138117,1538,0.7382603087596039,0.54161454937551
0.02211678007964166,0.0000264322462300698,1.3169923431971504e-7,0.00001973095415801674,0.008312559589651346,0.5,0.00037059527612003714,2.1525195339118888e-12,13.664615724549957,102.54669483582431,2.73449104446213,0.0018279938528559122,4.760680114866201e-14,0.0002696159064480099,0.000013505321191895538,0.00007227874060114378,0.000015195307831381124,1538,0.7732378073124396,0.5989340203579169
0.02211678007964166,0.0000264322462300698,1.3169923431971504e-7,0.00001973095415801674,0.008312559589651346,0.1,0.00023140236937437025,0.00025125267490745185,6.783358191195072,58.31613392417048,2.6152844178192383,0.001827993852855904,5.5569001553498135e-6,0.0001338421295078773,7.680190186299212e-6,0.00006912784169346286,0.000015195307831381055,1538,0.7355220765439455,0.5615228299182804
0.025996840634118744,0.00004321252759032665,2.2422834713750042e-7,0.00002177802758953135,0.0036265294331329855,1.0,0.0006609273848483266,1.7757780431692544e-12,23.022508577393808,155.05873940184824,2.734038623874336,0.001827993852855914,4.616461878983834e-14,0.0005013848269787045,0.000034768564845300845,0.00011814471946718846,6.629273510968139e-6,2301,0.7392181706528496,0.5419487612616527
