lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,solve_failed,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,toya_pearson_r_squared,toya_r_squared
0.13373075541662424,6.983204456131878e-07,2.6972681437457187e-05,0.0004399579301782087,0.001323928215885725,0,0.00017748311611860373,12.957390685979101,241.99313288947775,19.262929434606257,0.003575771714984025,2.3734951192237314e-05,0.005700706786713765,0.006527203683480127,1.3451697466589633e-05,4.734065067033439e-06,0.698953318436786,-20.692683467238577
0.13373075541662424,6.983204456131878e-07,2.6972681437457187e-05,0.0002514910972853223,1.6865915582727986e-05,0,0.00012111563150403584,17.2541611902592,181.3333001591045,10.145949066790454,0.012218431716033824,1.6196884893796207e-05,0.0043392679304761084,0.004891045339194331,7.085123673489816e-06,2.0607503787595274e-07,0.7292180354619552,-2.092837387234662
0.006268083884096384,9.996501621086233e-07,2.536672086328305e-06,0.0004399579301782087,1.6865915582727986e-05,0,0.010938774184473827,10.35044925989869,284.92324584312604,24.37094267871262,0.004104594068160906,6.856515417746995e-05,0.0045537622327996,0.000722756844476315,2.4362416799515035e-05,6.922773705496789e-08,0.6113983783017363,-35.74095199456807
0.002486930501373124,8.823768801622192e-05,1.9159048295906125e-07,8.252382915994406e-05,0.00019408942630076933,0,0.014411879780801029,20.186028100533115,155.27811393030365,3.583289064215285,0.0035801583574604887,3.584134340899669e-05,0.0016658283343862247,2.9749808840879012e-05,0.0003161811425201681,6.948708816654109e-07,0.571395130948314,0.2644704031022642
0.0863285289216346,8.823768801622192e-05,1.9159048295906125e-07,8.252382915994406e-05,0.00019408942630076933,0,0.00013561905663559136,20.36340480739894,167.25085682344718,4.592182327856265,0.003692113242545444,1.170779365309045e-05,0.0016804661394405737,3.204367243412105e-05,0.00040520355155898883,7.166001410831184e-07,0.646445986163303,-0.1979766490675232
0.002486930501373124,4.503450674678997e-06,1.9159048295906125e-07,8.252382915994406e-05,0.00019408942630076933,0,0.005945926076052465,10.474300307770019,285.67737207271256,24.25336914515797,0.0035436784413643567,1.4787104917444689e-05,0.0008643793691683625,5.473306568588644e-05,0.00010922385164000042,6.877905156788124e-07,0.6920751227306684,-42.875415650763394
0.002486930501373124,8.823768801622192e-05,2.089219666870962e-05,8.252382915994406e-05,0.00019408942630076933,0,0.024028347733917252,23.79184466724919,131.05929671659774,1.2748396500354664,0.004051616005730767,5.97568308770786e-05,0.001963394124719998,0.002738116602265929,0.00011248890331053902,7.863758261432991e-07,0.2425673621032375,0.0610527799436017
0.002486930501373124,8.823768801622192e-05,1.9159048295906125e-07,2.6958621854977747e-05,0.00019408942630076933,0,0.013269232706259411,24.18443358939795,132.8396820354007,1.0850629224934032,0.0035752329967974517,3.2999659547014375e-05,0.0006519789999134015,2.5450818837290553e-05,9.574344363294289e-05,6.939149212399976e-07,0.4075324272737734,0.2516706304873775
0.002486930501373124,8.823768801622192e-05,1.9159048295906125e-07,8.252382915994406e-05,0.0008456751055219506,0,0.014413966359007532,20.186008896198462,155.27942234607553,3.583403036666905,0.00353988246276418,3.584653258398194e-05,0.0016658267495709928,2.975005952088866e-05,0.0003161911991857966,2.9935904752334002e-06,0.5713922117837748,0.2644264338995247
0.0863285289216346,4.503450674678997e-06,2.089219666870962e-05,2.6958621854977747e-05,0.0008456751055219506,0,6.346979282891721e-05,79.98457922815669,27.738673939356516,1.5601360372023465,0.003598228470466273,5.479253845881336e-06,0.002156274025641384,0.0005795218312702466,7.025995689329924e-06,3.0429322414536523e-06,0.823481800641523,0.47654742620444135
0.003796025937531905,4.0200833512922677e-07,2.7985997010938134e-05,1.4966680866439084e-05,0.0006021351507675981,0,0.02406169077109062,82.84722142067378,15.90754066913298,1.1604631001472758,0.003610876674104645,9.133880226793206e-05,0.0012399479236744405,0.00044518838561773236,4.665158388691075e-07,2.1742357705652037e-06,0.5967530671471667,0.06870258105712812
0.06123893142196142,4.0200833512922677e-07,2.7985997010938134e-05,1.4966680866439084e-05,0.0006021351507675981,0,6.381071754681164e-05,84.33567345646324,23.407318339966643,1.5737403550107958,0.003638258790249936,3.907700155835349e-06,0.001262225110279103,0.0006550771410963838,6.326567400435683e-07,2.1907235051986844e-06,0.8517607958390702,0.46300318496023063
0.003796025937531905,4.5642986430573384e-07,2.7985997010938134e-05,1.4966680866439084e-05,0.0006021351507675981,0,0.02406169076838494,82.84722142067378,15.907540669132999,1.1604631001472758,0.003610876674104645,9.133880225766122e-05,0.0012399479236744405,0.0004451883856177329,5.296700153320323e-07,2.1742357705652037e-06,0.5967530671471702,0.06870258105713023
0.003796025937531905,4.0200833512922677e-07,5.488230126940381e-06,1.4966680866439084e-05,0.0006021351507675981,0,0.005169332479934335,25.259461235526498,131.23203104796676,1.9398673081710567,0.0035465386671246026,1.962292017355686e-05,0.0003780502951703142,0.0007202315864170266,7.798428269294612e-07,2.1354955950321893e-06,0.8058027386787474,0.4910109872489379
0.003796025937531905,4.0200833512922677e-07,2.7985997010938134e-05,9.383216064970032e-05,0.0006021351507675981,0,0.046082016930445786,21.567241483373614,134.02714505989266,3.2939194363033364,0.0036150177416684665,0.0001749285315217566,0.002023700867638794,0.0037508832810307278,1.3241830686381054e-06,2.1767292529070843e-06,0.41169675122051386,0.2576765105041
0.003796025937531905,4.0200833512922677e-07,2.7985997010938134e-05,1.4966680866439084e-05,3.2098849663623154e-05,0,0.024061908874932834,82.84665753241347,15.900514268401714,1.1601541657269,0.005313493675075102,9.133963019577419e-05,0.0012399394841388041,0.00044499174478786956,4.6639164465710817e-07,1.7055703466484818e-07,0.5967452424285667,0.06857069607160982
