"genes_rank_std"	"std_rank_std"	"skew_rank_std"	"kurt_rank_std"	"genes_rank_skew"	"std_rank_skew"	"skew_rank_skew"	"kurt_rank_skew"	"genes_rank_kurt"	"std_rank_kurt"	"skew_rank_kurt"	"kurt_rank_kurt"
"yhaH"	0.6179143810906395	-0.27051287127420504	1.1277116804332907	"phnN"	0.5032141319481376	-0.6710559963359615	4.356436293519002	"nadR"	0.807040684526877	-0.8660798628247054	0.20626100838094663
"yfcC"	0.6179319875152716	0.5635490690552889	2.2595329057393263	"yifE"	0.8371469829682457	-0.6707792593145483	1.8378823733633878	"yi82_1"	1.7845247999804807	0.9557551145454476	0.20706939957568382
"cysE"	0.6179782356549409	-1.0305031089699481	6.238821587687278	"yceH"	0.8663694005791712	-0.6703412580294793	0.43820096388549823	"ybjP"	1.0700432802475448	-0.16094104885082997	0.20867265744957386
"rsxC"	0.6180796028748187	-0.468122495662839	0.5454069190841215	"wbbJ"	1.2923057249006744	-0.6701903400511477	-0.1934677820735664	"cycA"	0.7236215169229868	0.425212629758799	0.2087442803126236
"fabR"	0.6181050941391161	-0.938339475768343	4.815558497563497	"tolQ"	0.6873309751814359	-0.6697573824589685	0.4078374408357699	"rzpD"	1.570850287491189	0.8074081408674116	0.2100754306626662
"hflK"	0.6182976899988122	-0.5850502904697816	1.8063216364002317	"mioC"	0.7723554307322573	-0.669714701511406	0.814124925383064	"pyrH"	0.9041469549072767	-0.7321178567717397	0.21127252294573973
"pgpC"	0.6184262496096778	-0.8913645697431447	2.770306018545594	"rhaS"	1.4048770964378365	-0.6677923766327566	-0.6510059584399586	"ybgC"	0.7704030599183999	-0.43659960940834125	0.21217864342990467
"rodZ"	0.6184467024442695	-1.075433036692633	1.8680121172216602	"ymfP"	1.3135350398782808	-0.6677452106733185	-0.4541135982255664	"ftsB"	0.7012108619989235	-0.5754439775788903	0.21251386733740185
"mnmG"	0.6184560377293845	-0.375111649644363	1.4602834457110996	"cyoC"	1.151653561489365	-0.6674340278363013	-0.4608236808360737	"gcvP"	0.9472476293310886	0.6978579475676694	0.21278486711397315
"rlmG"	0.6185036451775686	0.2174121982783649	0.2366340712791133	"intF"	1.1832249757955937	-0.667360604660752	1.0701337268849676	"tig"	1.0816433883371679	-0.8101919597492039	0.2137496887224386
"amiB"	0.618798919320773	0.020064126761177734	1.1341077703384537	"chpB"	0.6912193155791532	-0.6663582994994467	7.407916403548143	"yiaL"	1.0790196077357586	0.4857313409849498	0.2143370000685807
"trmH"	0.6190426221147772	-0.11916152929155374	1.2174956833136727	"zapC"	0.7336065835882464	-0.6662803290969136	2.3260060251236236	"gstA"	0.8152269940653861	-0.2142053932635083	0.21596457807300062
"yohK"	0.6192650977732632	0.5602451984745416	1.3933478124881535	"rplI"	1.1377275549678736	-0.6653586497743835	0.030628379001154116	"sapD"	0.6478608392368591	-0.1410151614902133	0.21720581002093375
"yliF"	0.6194068114716177	1.013653877436099	2.1333962907191575	"rem"	0.8224881926343867	-0.6642209693181963	2.9084336140231803	"gltI"	1.0400089850229413	0.03177269266914615	0.2187757222766371
"ychM"	0.619599438894707	0.48550633301225965	1.784689112147504	"ydfN"	0.6797364809779064	-0.6632083285500463	1.461237639907166	"rhaR"	0.8023896551388874	0.9147635790964053	0.21934340906767158
"mdoC"	0.6196017187232865	0.0758984298173149	0.17006369262737753	"ymfQ"	1.4485117597407893	-0.6625047187368324	-0.4839279780474599	"mglA"	1.1511494890778864	0.5743394348174754	0.21986549172847614
