"genes_rank_std"	"std_rank_std"	"skew_rank_std"	"kurt_rank_std"	"genes_rank_skew"	"std_rank_skew"	"skew_rank_skew"	"kurt_rank_skew"	"genes_rank_kurt"	"std_rank_kurt"	"skew_rank_kurt"	"kurt_rank_kurt"
"ccmG"	0.3833118223659808	0.018282580011928253	3.7839359594363646	"ttdR"	0.5806224721227473	0.005905869417693922	5.143463827259978	"yeiS"	0.6061447110254354	0.03019687092683065	3.0256378141193894
"pabB"	0.3840324108848185	0.236070943527328	4.135737272326476	"yqjI"	0.6393158195983359	0.00628425467167445	4.0309945921020995	"ybdF"	0.9528365276066161	1.3291356754800172	3.0258331667672183
"yiaC"	0.3840973303200903	0.406371395862291	3.8874772747672726	"ydfH"	0.562403737775705	0.007174351152199988	5.617386108424486	"dcuS"	0.513291192640242	1.2106878587530674	3.0272879111534365
"lafU"	0.38890870859490306	0.2352740913964505	3.085551137383625	"gltX"	0.48386570875551693	0.00771043802352878	5.069015430505459	"hlpA"	1.2576251008551902	1.941243439789257	3.029185918849823
"proY"	0.3889420610855126	0.22548097916180912	4.050200349898524	"frvB"	0.5239925835145618	0.007758181087952097	4.513399597327971	"priA"	0.5110736315368387	0.7954380564581873	3.0300924333850467
"nei"	0.3903762264950907	0.16652538197401542	3.528307742896472	"rbsK"	0.8705222117798643	0.008319320402471872	4.991516107127361	"yajO"	0.7706003603837939	0.15227725511738904	3.0302591174572564
"mfd"	0.3912605755929692	0.3656074946499308	3.5566560853546036	"cysA"	1.0059993482826413	0.008385306864777651	6.237712806546998	"yfaP"	0.6063232346607298	0.39481537113914683	3.0310968074464952
"parC"	0.3913918675601715	0.04573415026695826	4.330854028864244	"sucD"	0.9554268547723795	0.008542150740556158	6.539416177277914	"yedL"	0.9389344892475292	0.5202528534289588	3.032961837009265
"yfiE"	0.39217583056115335	0.30526683057606485	3.8328038745533703	"ydcT"	0.8457066554128676	0.008704303982439468	4.577888599717995	"yiiD"	0.45852231694426493	0.43038190484803757	3.041309151464376
"mdtC"	0.39264037184592426	0.8648394197807567	4.059119592074092	"oppD"	0.9190164049399177	0.008973324108166423	6.216922404792234	"ssrS"	1.1812689432935974	1.0935548024225434	3.0429885001388497
"ybaK"	0.39270012647881564	0.7530435015307992	3.7062908317180856	"yhdH"	0.5444202883584645	0.008973659626759046	5.403768522727145	"atpA"	1.1527635395259765	1.622594064223603	3.0435615521400665
"queC"	0.3927933128705321	0.29725947046483836	3.693524371655979	"hslR"	0.693285825229537	0.009248132608624	4.452224285573823	"rtcR"	0.8359660839525305	0.6260270973087454	3.044619798002861
"clcA"	0.3933900077384933	0.4341632156389982	3.6463377792083405	"ydhZ"	0.5647547779997256	0.009584143540038257	7.123538622803082	"ydfW"	0.7000810443481611	1.1059936746252395	3.0448405642165044
"rcsC"	0.39361392015567215	0.07495045516117727	5.163838735896661	"chbA"	0.4500221641728859	0.009862102858877666	3.397826953765664	"wcaA"	0.737650671150869	0.9844211479576288	3.0449183864956977
"lplA"	0.39454561941566435	0.24237240852951944	3.757189587355276	"mscS"	0.865216053348309	0.010006480048612662	5.933060442103125	"hycI"	0.5912894840319733	0.7249230724422778	3.046215969733117
"ygeR"	0.3958948954331585	0.58192253639164	4.279442214818257	"flgF"	1.8617159118256212	0.010286232625145119	6.416940521109546	"recB"	0.5371860353295148	1.5236650689878437	3.0467168216887073
"ygiF"	0.3966505115310437	0.6960578991796194	4.477076799081421	"lomR_2"	0.8927574326168009	0.010526666204843277	6.504842734558094	"eutB"	0.5198545571764095	0.37399232456692916	3.0477874422689935
"dapE"	0.39739771138205615	0.017893964693393077	4.304525740336236	"gspO"	0.6865673345301037	0.010614636854074993	3.4404507731038647	"ygbN"	0.5260620755246848	0.08417486578622675	3.051753423851638
"yfcH"	0.3982498536451703	0.14723127084529958	3.796326596316601	"pfkA"	0.6159039916915121	0.010849200762554578	4.156841320399028	"yigM"	0.4975644054495193	0.35727185635655545	3.0521833678008132
"yafJ"	0.3983302727348231	0.12060813253871804	3.2983044126952645	"rssA"	0.5124220550635985	0.011054916634799837	4.160068798993957	"ptsI"	0.9198598331608236	1.3430359152424334	3.052716360798149
"bacA"	0.39861587349664807	0.49780079538475935	4.615999938726854	"bfd"	0.9586356179338302	0.011389675454123126	5.409655621056142	"ascB"	0.542081863984533	0.7976011520043674	3.0558491899023057
"proC"	0.39898106809968453	1.1645980761450812	3.2696982639861982	"ydcP"	0.500047986967285	0.011990582678301534	5.542929471309558	"yiiR"	0.5467914385165935	0.8771610592194503	3.057122858310122
"ybbM"	0.4003032433456922	0.18770498732384625	3.240062830584592	"queD"	0.5226630350249097	0.012848974612786062	5.74749543256641	"ychS"	1.1968025568120135	0.14801017862556365	3.0577854632985817
"pgpA"	0.40334930367421623	0.36511591199248433	6.105601200300354	"ycaI"	0.4859444112187629	0.012967589967474744	3.597454999101876	"yajQ"	0.528601537989793	1.0558691776434737	3.0647718707605236
"lepB"	0.4036696717954613	0.18771154959044248	3.724161475096409	"rstA"	0.8369906388222031	0.013145722788495502	6.083489936286712	"sbcC"	0.738748433958537	0.564292434872428	3.0655170221743555
"yjjX"	0.40495454417539684	0.39768754736612383	3.752428110865175	"narL"	0.586365660968488	0.01320845605230476	5.089555008465249	"rplC"	1.0506663835409362	1.770921100472527	3.067518717789402
"yegX"	0.40624252145872014	0.4684788949800555	4.494595314724638	"ftsE"	0.5010493652961209	0.013373112362667763	5.580455072260866	"yaiL"	0.5082087270386849	0.1786309080404251	3.0680299892673615
"ispH"	0.4062657877274085	0.533373857904851	3.2909414054526245	"pssR"	0.6847005836907679	0.01378716412450243	4.508270075156381	"leuO"	1.0726844494593788	0.41962019611015305	3.0683289163940213
"dgkA"	0.4063764106375206	0.13342666616130108	4.593211689069383	"asnS"	0.7182082019996356	0.014264213663820621	6.164138559911296	"mscL"	0.8119181468971823	0.5487963462379286	3.0715389033743783
"nudG"	0.40731074905864634	0.02574407928297123	3.30378858157723	"yaiE"	0.6641563285919553	0.014568411737948051	5.560771003939285	"rpsC"	1.3389700641189617	1.8515961365503966	3.0728562252132834
"fieF"	0.4074511659830328	0.06395172402224275	5.138741789680848	"rlmF"	0.45370097923173286	0.014841826390136002	3.7520667595655635	"agaA"	0.5026381851621656	0.6068233553122667	3.074369174772521
"aes"	0.4090601333360269	0.46687518132818207	3.662031250150508	"bcsA"	0.6517348202421664	0.015047196727986293	4.967097971085664	"yqeB"	0.7015919766082324	0.7865779637671042	3.074756953512379
"yeiH"	0.410455504461469	0.07151951249499916	3.873968825421616	"leuE"	1.4242220992085417	0.015284188321958615	7.132070657700322	"ampC"	1.1463357410913306	1.2814048579887087	3.076384766928035
"ecoZ"	0.41061460424408464	0.26507366260906684	6.609037748926795	"focA"	0.9945977043144195	0.015305269440960176	6.75570230546484	"rpiB"	0.6086468490622365	0.5470572371627164	3.07925111621271
"yajR"	0.4114689945996337	0.2553968741070994	3.533241302716985	"glpE"	0.4906827866532864	0.015740875757849333	5.798464262390244	"csgG"	0.7438559995529183	0.2904343091372574	3.080753708111539
"fldB"	0.4120748792473738	0.25976642512913517	4.2752985132667405	"yehW"	0.5366370868475427	0.016048311234672416	4.30917305698851	"mcbA"	0.8880941111061593	1.1368637181127317	3.081992268352466
"gudD"	0.4134786139314834	1.5761851648166778	4.749060290794429	"yejF"	0.45903362748139664	0.01660770978085603	4.118861399789869	"ispG"	0.5296570658192251	0.5396892297137132	3.0832973112546735
"exoX"	0.4141186043965592	0.0726007621828127	4.084830801139624	"ycfT"	0.9867433674050796	0.016709086944336468	4.577967673183444	"rfaD"	0.5625565023913585	0.901583214502046	3.084506908532145
"yhiN"	0.41499239463396126	0.002654965806568814	4.0265414590036	"cobU"	0.546232773373372	0.016777484509844037	5.253482741283631	"yphB"	0.43548876201259806	0.28257580378006614	3.0855091054516377
"radA"	0.4156202997478022	0.0943406658729274	4.457089192988658	"matP"	0.5702657318579875	0.016854589050846906	4.206033987368257	"lafU"	0.38890870859490306	0.2352740913964505	3.085551137383625
"creB"	0.4166526919580624	0.48960211480253957	4.332882272839904	"yhfS"	0.8212334821377912	0.016919769865911673	5.800254028876685	"cusF"	1.2620888642103145	1.4948367203292783	3.085670424301547
"lpxL"	0.4169043283340513	0.2312055343352446	4.5216573833027205	"eutP"	0.6827248067616695	0.017626546634314122	3.366194122594547	"yieL"	0.5766829926193621	1.282809773969269	3.088412154230988
"aas"	0.41716954041415766	1.30394655321344	9.488763510485413	"paaK"	0.7946793842410054	0.017875596060634262	5.831147744875771	"fhuE"	0.729879263763373	0.9419742980902667	3.0893132679988655
"tilS"	0.41718875767026387	0.5308332624411741	3.5842243177299373	"dapE"	0.39739771138205615	0.017893964693393077	4.304525740336236	"mdlA"	0.4559068808107589	0.7717534306340925	3.090441238895961
"cof"	0.41757014188032815	0.47956932253755763	3.5710180183973392	"ccmG"	0.3833118223659808	0.018282580011928253	3.7839359594363646	"ybaA"	0.8705692926718837	1.1897674216241314	3.0904516818494603
"glpR"	0.4177160008741446	0.0872454290784352	3.9450391640155873	"scpA"	0.6593429180671673	0.01868536977974333	5.479409313517752	"dmlA"	0.6956081642076767	1.210802348715162	3.0914248559101383
"murJ"	0.4178875483876024	0.5432047688134048	4.257479103341174	"ppsA"	1.0440783929808986	0.019145553681049712	6.192028736578973	"rem"	0.8224881926343867	0.6642209693181963	3.0915663859768197
"uxaA"	0.4179855573189695	0.21594685854805556	7.545112985709631	"gpp"	0.6401711777271406	0.0196959352342521	5.614672004521767	"puuP"	0.5426706171874331	1.0178124745181159	3.0916946968566705
"ebgR"	0.41819559330770484	0.38474080683923134	3.2765574500692924	"amiB"	0.618798919320773	0.020064126761177734	4.865892229661546	"ycaD"	0.5361698212140013	0.8280429371609321	3.092235871775629
"ppdC"	0.4186006905793982	1.3275085105506588	6.176020306512699	"lexA"	1.0383766124170883	0.020442797257908728	5.270270825512485	"phnF"	0.685547834259708	0.5572718863804901	3.092698701644725
"ybjH"	0.4188176379979137	0.8145865716229767	3.72815156193485	"fimB"	1.514103618963109	0.02091221963542116	6.5537345185434015	"btuR"	0.5005704708328566	0.7173581532815375	3.0944941680866274
"ytfB"	0.41937426659459254	0.23686867567188108	5.182896306481777	"eutD"	0.6812741926552024	0.021222800839244948	3.56841499255634	"yqiB"	0.3729487647020221	0.2248609441384487	3.0946589993370024
"yfiF"	0.41939788065049194	0.16941479836256812	4.214139433717138	"yceI"	0.9714556877882397	0.02131476603025806	6.242124352615947	"yraP"	0.4859425735275007	1.3905430711994784	3.09518189857718
"aat"	0.419880088569336	0.2559883463898867	4.411573779244004	"yggD"	0.5191570942229553	0.021409482168289102	4.216860797895195	"ydcN"	0.5853162826070465	0.36538302363270675	3.095615364729812
"ybjJ"	0.4205197941777824	0.5648825295981429	4.266713824912678	"alpA"	0.9062766496755742	0.021681954190180753	4.569490757930549	"cbpM"	0.6584396568734582	1.100230157749034	3.096056135916206
"csdE"	0.42118061034494036	0.2281229240661699	4.591103017938144	"rsd"	0.8545006722563573	0.02209422726592608	5.312908483090503	"yccT"	0.63016825234509	1.330094558855376	3.096378063319329
"sapA"	0.4212047915787267	0.23015743477766432	3.1124196864599867	"folA"	0.592439534545781	0.022307425328158402	3.41885872099145	"kefF"	0.5912612050149658	0.1871369062302924	3.0969651805687395
"yggF"	0.42121516507333784	0.6522985315406532	6.205736085855634	"rfaH"	0.5644483753568488	0.02333026489390474	5.192204608738162	"molR_2"	0.6689137898187617	0.24827970209919775	3.098290679624287
"cca"	0.4213584932045167	0.5707994562315165	3.8433815034124263	"yiaJ"	0.5218986072311933	0.023356082165444277	4.640945320037897	"rutB"	1.244124862594386	1.7568844255033136	3.099314178930177
"trkH"	0.42221103352621975	0.6467448605875451	3.7529757558311463	"perR"	0.8280830692471128	0.023553895609871624	4.431849101991273	"yaeB"	0.43522242975032716	0.7745563607115943	3.0998276716155573
"plsC"	0.4223601440682615	0.862065990019926	4.056463654962953	"cas1"	0.5431623587810613	0.024458015944921037	4.978684066732232	"lpxC"	0.8029416420183436	0.567394475075014	3.1002086723171924
"ybbO"	0.42287488567830467	0.5235318283869104	6.227481845931704	"ygfT"	0.843955240387772	0.02446254833809528	4.701290168394781	"aqpZ"	0.5270033423256069	0.8770381364405374	3.10267344988483
"ybbA"	0.42312385411241143	0.3619778137786712	3.5717353636213716	"yqcE"	0.8070476649894022	0.024622297593662648	4.667903459297194	"gfcA"	0.9736692129063709	1.3899467915123098	3.104904953381639
"rffM"	0.4231364939443581	0.6912690915346008	3.369460532335628	"fecR"	0.6092989461018858	0.024678492378794513	4.761206791068284	"yfeA"	0.5889881540438406	0.31770450364904346	3.1057747400603777
"yegV"	0.4231385639977964	0.434616512140084	8.46095082830648	"yhiK"	0.921639620662487	0.02470241175576419	5.449106017017581	"ykgM"	1.476837826173372	1.2652066914105506	3.106522578046767
"speC"	0.4235230520583744	0.0523922832959195	3.6712991810348763	"rhtB"	0.578208251793374	0.02522117423949072	4.915065847618788	"ydcF"	0.7976883129381047	0.7886733426632895	3.1073934548921285
"yejO"	0.42459671158581275	0.3900898807229082	3.6018286927317504	"marB"	0.7482730762879838	0.025460453876166755	3.195641183539628	"ftsZ"	0.9216212962720168	1.6491172536178451	3.107549093777161
"ygaP"	0.4250647720390786	0.15998610612922456	9.776143923388435	"dsrB"	0.7241751221094759	0.025531091655954793	3.5152792727586197	"lptA"	0.7015810845213794	1.6261530074408708	3.109842683961938
"yfeR"	0.42635682543275005	0.8931659736631458	3.3004569012499196	"pncB"	0.7237576182964043	0.025609125524074385	5.740639846128301	"ypjM_1"	0.8026782829240916	0.7401412940130424	3.110117925171809
"nanR"	0.4270604155010572	0.5814540263428307	3.961372516251167	"nudG"	0.40731074905864634	0.02574407928297123	3.30378858157723	"gfcB"	0.7071559448120528	0.4697645674850003	3.1112148216937197
"gsiD"	0.42836372671664885	0.9584418045890654	3.6936121352874487	"mokB"	1.28938102350811	0.0257843959799012	5.597329216059348	"sapA"	0.4212047915787267	0.23015743477766432	3.1124196864599867
"ascF"	0.42857896572709503	1.2903835840596722	7.023759885024829	"tauC"	0.7717006276217835	0.02662050387943943	3.6667757297583545	"nudL"	0.36563913378851703	0.6197122949045912	3.1136111192363574
"basR"	0.4288301165038977	0.07327606571284406	4.151944802856051	"pppA"	0.7599033875172203	0.026742300061288225	5.294197042882169	"nirC"	0.6468673764980907	0.619376051589293	3.1137949904555295
"yfhH"	0.42886929735918966	0.6998283471365969	7.21106422211602	"ydiU"	0.4908988248626707	0.026977924300932824	5.428475129381223	"hpf"	0.7453387438375635	1.0357007272456038	3.1144222021642927
"torZ"	0.4299460589945486	1.2893338501132927	11.978349061589789	"ucpA"	0.7679710165038623	0.027642093729784004	6.176826153980981	"ybaV"	0.37735547861799473	0.24295930391906745	3.1150803614037654
"mdlB"	0.43132761527621327	0.1897447047846253	3.6698227583033978	"yfeX"	0.6377163815172158	0.028112521906526366	5.6156069897249905	"rpsJ"	1.3517745226561688	1.621126565990677	3.115872152912618
"gmhB"	0.4324385889133715	0.1231852185119289	4.772366289808764	"rsmJ"	0.715119017444644	0.02868586279908894	5.158357533043095	"fkpA"	0.6758807713926542	1.027682212829114	3.116687168645238
"yhhW"	0.43251935320174106	1.6838573424665426	9.937831233161566	"grpE"	0.7258161657102309	0.028760763466604174	4.21087505159718	"cpxR"	0.5359618099544531	0.061794570283379834	3.1194194581281023
"ampE"	0.4328128459087343	1.2206869076175406	4.609669495028293	"bssS"	1.3780784442025764	0.02894006489691401	5.680118947620844	"nikE"	0.5967404144748133	0.8850858275692602	3.120679690619916
"ubiF"	0.43282910827556126	0.2316477534985927	4.075542701636061	"acrZ"	0.9477057816879693	0.028982035132130376	4.2047904211565665	"ydbA_2"	0.6677273801089006	1.0294283947173526	3.1227341345375015
"mrcB"	0.432931414774239	0.4319931179047779	3.666446960861345	"manX"	1.0547989755362448	0.029150198863169885	5.978505008042768	"hyfG"	0.5198266808921115	1.2554103157122634	3.1246209166709713
"deoR"	0.4337351183960864	0.05084770150318596	3.425371393692685	"yeiS"	0.6061447110254354	0.03019687092683065	3.0256378141193894	"ybcC"	0.9605179108969045	0.24222676214821368	3.1250187153358127
"mngR"	0.43425881351966183	0.2702610194740696	3.4808446416038885	"yedE"	0.9349668894749326	0.030491526516185898	5.646446836371473	"ybiR"	0.4660146117348172	0.4089861633293783	3.1280163006272597
"yfeZ"	0.43440315199423263	0.3386534222906669	4.952218069009071	"yjiY"	1.6264207295115862	0.030527651246165854	5.715906816704724	"yagF"	1.219841612697568	0.3194685650744449	3.1280188378161258
"yaeB"	0.43522242975032716	0.7745563607115943	3.0998276716155573	"ydcI"	0.8440683212235695	0.030858906978087446	6.4888595051980875	"arsC"	0.6850944259277846	1.053270059547086	3.1296986037723133
"rtn"	0.43544894496058717	1.2247847383813533	10.921999063504083	"melR"	0.93116623271261	0.030886110582276714	6.2839027064001405	"smg"	1.0198488439736029	1.3903898476495087	3.130249517348658
"yphB"	0.43548876201259806	0.28257580378006614	3.0855091054516377	"gltI"	1.0400089850229413	0.03177269266914615	5.7812242777233624	"ompX"	0.8142088422315855	1.1153975449543718	3.130939148225221
"torR"	0.43604516192607407	0.9113708118884795	3.0062384059398113	"iscA"	0.6616756438720824	0.03195612206427227	5.008861707223494	"yqjK"	0.7231385996857205	0.6927686484038114	3.131714579596829
"mutH"	0.4366870485719179	1.4908689334641336	4.689463496518812	"potB"	0.9295067084305643	0.032107136837184	6.363343453823043	"yoaG"	0.8935570695573645	1.5138208232263932	3.133713721436238
"yjfP"	0.43967051666530577	1.2097469727337495	3.851862922099744	"yhbW"	0.6367273691424398	0.0321700667214234	4.508338763431195	"tyrP"	0.5830206217510724	0.6475444623664403	3.135052554588497
"pldB"	0.44033509957924477	0.2883849723206988	4.421474780180608	"yfdI"	2.2202699412998	0.0324807453694441	7.348446835978139	"kdgT"	1.0252920883945982	1.4846644148637238	3.1358955221968285
"yoaE"	0.44058663059527914	0.37815146690699736	3.890034931198426	"ybeZ"	0.6450799822146679	0.032504893036068766	4.263524430938388	"cspE"	1.146781801657709	1.238681924643389	3.136077784742376
"yecE"	0.4413175136208877	0.14127364073600496	4.64076770276905	"stpA"	1.0322924281325445	0.03336586953589131	6.471824498737181	"yfhR"	0.6884025908346751	1.0015940750520393	3.13729093010173
"rutR"	0.44150790026811587	0.3034278048228601	4.754045171092913	"yfgG"	0.8532654584808237	0.033585894476818284	4.439073582232084	"argI"	0.8163070631799343	1.0625030133088242	3.1379673963147976
"pspF"	0.4417346899220512	0.4503456727865122	4.027258046296202	"ymdC"	0.5937402717209582	0.03359304479673842	5.04889406873998	"yhdN"	0.6895012624795047	0.32160832424796276	3.138130056200814
"folB"	0.4418727210508966	0.2377006318081133	5.653327432206154	"znuA"	1.3061227649849652	0.03378565436361578	5.457455187577208	"alsC"	0.5935855911815912	0.7899972655075113	3.1390732837933335
"ftsI"	0.44247161817419206	0.8996585883390551	3.752971308061917	"arnT"	0.5836270008035944	0.03400384202152448	4.7891911557950655	"lolB"	0.5224162452963024	0.18994687862751342	3.1399694916509944
"ydhB"	0.44253192498337174	0.8532008294677825	6.914412761874894	"nrdA"	0.9906626110259132	0.03410011486331421	5.8094084736896825	"ygaX"	0.7005046759084509	0.13316516826258962	3.1411597485901073
"fadR"	0.44285772362386217	1.329819700860552	7.034687991005477	"rnd"	0.4718373942608917	0.034110042467888055	5.410594056741814	"cirA"	0.9005868685343094	1.3730041123287173	3.141397589274937
"eutC"	0.4433613080980659	1.0174912667336506	6.078141819603509	"phnK"	0.8453092886535455	0.0342588676907385	3.2163880999912235	"bcsZ"	0.47042999780524836	0.20966367943311165	3.1417390590234344
"ydcO"	0.44363501245985226	0.03781057651711732	4.1422777623009654	"aroA"	0.9395021670921575	0.03460281952369789	6.059464549134544	"eutR"	0.636422222898366	1.1475058406436895	3.141814758077567
"lysR"	0.44442950144437765	0.1904733887491572	3.878020322064783	"paoA"	0.8425979669132216	0.03470748228780825	3.309132147014034	"fldA"	0.9892161664510184	1.5516791185385201	3.142350898054538
"ycbX"	0.44449912914805567	0.3420816409669628	9.34544440538901	"yjgB"	0.8017344907236387	0.03495111884064157	4.78481855946141	"glcF"	0.7978605097872008	0.7185805477595689	3.1511729392898085
"yfhG"	0.4453064823174593	1.3949833940100886	7.803775195474945	"lsrC"	0.8896039068865866	0.035017707328537526	5.061659926527504	"mdtD"	1.1663247500710872	1.3880883690597983	3.153225134256238
"ypjD"	0.4454345376194728	0.5462270698021012	4.240667021683205	"argE"	0.6274462751949014	0.03532019641858871	3.532730159320395	"ygeQ"	0.8419960356457508	1.0135374707900837	3.15434880539176
"yddE"	0.4455126425254839	0.15907990347764664	4.602251371192808	"yebK"	0.6432057977924863	0.03535622577104128	5.964720390012818	"mobB"	0.7088074954320439	1.2030313483529045	3.15507380478401
"tldD"	0.4460526539006864	1.403620370710012	6.445426307017549	"mltD"	1.2420616958354063	0.03599314890584023	6.456062509812051	"pspA"	1.0193222561127229	1.479179240012216	3.1561863969435366
"yejB"	0.44866197875762714	0.2736311841368571	5.225036646138948	"pck"	0.9118114881484841	0.03607240334343202	6.353420091432857	"umuD"	0.8729657343225071	0.8178291407172217	3.158633692708234
"yjjV"	0.44912519525861655	0.39337130166987677	3.548320501192557	"yhhY"	0.6489360414410675	0.036309495294244064	5.926302876616715	"ykfC"	0.6671077955842903	0.567246030399127	3.1624936766243144
"tesA"	0.44938726208283947	0.4294810251047313	3.861280866021871	"yaiZ"	0.664115484168031	0.03654809916997661	5.206138579042641	"ydiT"	0.6081868670016403	0.23919599625611881	3.1632701504934397
"yjaB"	0.44944307614560974	0.48714535751319266	3.7084626570895027	"nlpC"	0.7645978591675461	0.036573888306061654	6.420457635529517	"tdcD"	1.1179679846938848	1.3928258994155076	3.164120969839966
"btuF"	0.4495314003980118	0.06530179365837327	3.2057535287895185	"aroD"	0.6663907477333089	0.036793886694845686	6.702146818915558	"hemC"	0.6469180786642582	0.33103803188666026	3.1645979301602427
"amiA"	0.44990389796114777	1.0985731368928533	4.953771912222731	"cusB"	0.9468783842873041	0.03759613686595343	5.664942941483744	"phnP"	0.5505909677724866	0.7513027227212359	3.16469555107348
"chbA"	0.4500221641728859	0.009862102858877666	3.397826953765664	"tatC"	0.5568433508035139	0.03776773189483335	5.346397872140419	"ybjD"	0.48820456347861546	0.5973080283177693	3.166193500095342
"ulaE"	0.4507791482787674	0.48142085527661344	5.358834654985065	"ydcO"	0.44363501245985226	0.03781057651711732	4.1422777623009654	"baeR"	0.49981926159503465	0.8523130126227149	3.1668368128229565
"nadC"	0.4509910109320292	0.5291472467501571	4.297220305564724	"tomB"	0.9884662941154885	0.03873723400067215	4.851871449200607	"ygfS"	0.5504432638841601	1.026392695251512	3.166994948132144
"tamA"	0.4512182984775014	0.5098318486711975	4.708479579685299	"yciI"	0.7100472813196506	0.039122228957714895	6.320909904348183	"araE"	1.263117321100979	1.9333151597787068	3.1673845523945428
"mhpC"	0.4513503532332579	0.2698641025921751	5.7081917914027915	"yafE"	0.7553611318882271	0.03919852841557246	6.357445608922389	"ybfC"	0.674319521269138	0.670630218856843	3.168510901241098
"sxy"	0.45193944993696006	0.47892514811367853	4.430503011448842	"mltC"	0.5252025307372648	0.04028125542864482	5.6430091336583565	"caiB"	0.6474062453736241	0.8540598002633621	3.1701628452658976
"nudK"	0.4521019046207524	0.4165857179105071	4.500124295336899	"panE"	0.5336441523204375	0.040424070973547034	3.6114805322731147	"coaD"	0.5514302471790046	1.0791526734530892	3.1705104414718175
"frlD"	0.45266602927281185	0.9324631236650822	3.4921189769304375	"yjeN"	0.7955671461500319	0.04084583566820251	5.1725307853408715	"nhoA"	0.5469948674259755	0.785471586667717	3.170976411070698
