lambda_hom,lambda_sec,lambda_eff,lambda_kin,lambda_div,fraction_kinetic_target,obj_total,obj_homeo,obj_kin,obj_eff,obj_sec,obj_div,obj_hom_w,obj_kin_w,obj_eff_w,obj_sec_w,obj_div_w,toya_pearson_r_squared,toya_r_squared
0.001006862,8.72E-07,1.93E-06,0.004353801,0.000477378,1,0.02991898,4.151652158,5.763666814,319.3280391,31.03182377,0.001871125,0.004180141,0.025093857,0.000617025,2.7064E-05,8.93E-07,0.706269557,-81.62116727
0.003059201,2.05E-07,2.41E-06,0.000213173,4.70536E-05,1,0.002858785,0.012402886,10.14440935,271.0430707,25.63834999,0.001895053,3.79429E-05,0.002162515,0.000652969,5.27E-06,8.92E-08,0.690093731,-37.8294217
0.001908531,1.15475E-05,7.13005E-05,9.03065E-05,0.000162201,1,0.008143498,0.074641957,72.85567121,19.64776378,1.768290872,0.002391648,0.000142456,0.006579339,0.001400895,2.04193E-05,3.88E-07,0.340396948,-0.106456073
0.044567698,9.04E-07,1.22E-06,0.000632625,0.000774162,1,0.007107679,0.004074788,10.3746997,278.6789388,24.37753298,0.001836695,0.000181604,0.006563294,0.000339331,2.20284E-05,1.42E-06,0.682057423,-38.85785745
0.00971012,3.97935E-05,5.14E-07,0.000169674,0.000453423,1,0.002838444,0.006753549,10.70140361,260.7175685,20.66411947,0.001830169,6.55778E-05,0.00181575,0.000133989,0.000822298,8.30E-07,0.631264245,-30.35984864
0.044176694,5.71619E-05,1.71E-07,0.000372839,0.003840162,1,0.005413604,0.000245595,10.75306143,281.2836987,23.41449084,0.001827994,1.08496E-05,0.004009165,4.81515E-05,0.001338418,7.02E-06,0.696872149,-44.39899549
0.004628816,3.52497E-05,3.70E-06,2.63422E-05,6.13104E-05,1,0.001187962,0.007470735,22.30347261,133.8084962,2.015162971,0.002024075,3.45807E-05,0.000587522,0.000494701,7.10339E-05,1.24E-07,0.666314841,0.589228268
0.001182192,9.27E-07,3.97E-07,0.000154578,0.005800024,1,0.001722023,0.014904017,10.11589561,273.0958806,23.32216914,0.001827994,1.76194E-05,0.001563694,0.000108488,2.16184E-05,1.06024E-05,0.692199944,-40.534618
0.666961406,5.13E-07,1.56E-07,0.000261759,9.25621E-05,1,0.002849055,1.96E-12,10.66334755,288.5087732,24.40293618,0.001891428,1.31E-12,0.00279123,4.51416E-05,1.25081E-05,1.75E-07,0.697438801,-49.16148043
0.002113121,4.76872E-05,2.74921E-05,1.82945E-05,0.005770152,1,0.002035282,0.032493914,77.89237251,17.25773979,1.187101942,0.001828719,6.86636E-05,0.001425004,0.000474452,5.66096E-05,1.0552E-05,0.648249406,0.123418621
0.002402018,2.28E-06,9.68E-07,0.009626885,5.55727E-05,1,0.06581528,4.138645781,5.763666089,327.9583683,30.86618992,0.001900129,0.009941101,0.055486149,0.000317402,7.05219E-05,1.06E-07,0.702982209,-90.55665663
0.00275195,1.32806E-05,5.47E-06,1.29825E-05,0.000333142,1,0.001050275,0.008460129,25.20368083,124.1161061,1.504065271,0.001831619,2.32818E-05,0.000327206,0.000679202,1.9975E-05,6.10E-07,0.788276756,0.516919094
0.878677634,3.03035E-05,2.06E-07,0.005735177,0.006262101,1,0.061966656,2.54E-12,10.66339503,288.5704211,24.39451788,0.001836695,2.23E-12,0.061156461,5.9455E-05,0.000739239,1.15016E-05,0.697293909,-49.28891856
0.071282139,6.81E-07,3.29E-06,1.74018E-05,6.7998E-05,1,0.000885537,0.000158355,18.56743525,166.0477577,7.756952166,0.00187005,1.12879E-05,0.000323107,0.000545734,5.28E-06,1.27E-07,0.750887074,-0.914645743
0.067743847,2.28E-07,7.86E-06,0.003783493,0.003517685,1,0.04135238,0.012044311,10.14578248,271.892469,25.72870921,0.001859523,0.000815928,0.038386497,0.002137556,5.86E-06,6.54E-06,0.690216291,-38.43413183
0.912209529,7.49E-06,2.24E-06,0.000441291,0.000318928,1,0.005534305,3.68E-12,10.66335552,288.5088169,24.40293654,0.0018762,3.35E-12,0.004705646,0.000645283,0.000182778,5.98E-07,0.697438791,-49.1614856
0.001842113,5.90E-06,1.03E-06,3.88154E-05,0.000181713,1,0.000815579,0.006753161,10.75431722,256.5955123,20.57545231,0.001827994,1.24401E-05,0.000417434,0.000264055,0.000121318,3.32E-07,0.695964929,-32.28580381
0.838499248,6.47E-07,8.57E-07,4.94294E-05,0.000979641,1,0.000790434,3.34E-12,10.73041571,282.903945,24.53163261,0.001827994,2.80E-12,0.000530398,0.000242384,1.58609E-05,1.79E-06,0.685089269,-42.55458966
0.004092978,5.68E-06,2.13E-07,0.000113455,3.94143E-05,1,0.001383006,0.006414744,10.2894244,273.9789767,23.0682161,0.001882001,2.62554E-05,0.001167391,5.83268E-05,0.000130959,7.42E-08,0.694773493,-41.89085855
0.073997068,2.35002E-05,2.22E-07,0.002410284,0.000947305,1,0.025869807,0.006473922,10.28117203,278.000795,23.26010732,0.0018762,0.000479051,0.024780542,6.18187E-05,0.000546617,1.78E-06,0.696971588,-41.34999098
0.018207516,1.12E-06,3.07E-06,2.76337E-05,3.3875E-05,1,0.001028023,0.000460309,18.04447412,166.6984025,8.228339813,0.002024128,8.38E-06,0.000498635,0.000511705,9.23E-06,6.86E-08,0.757185571,-0.813607534
0.014185853,5.33E-07,2.61E-07,5.3296E-05,0.001357061,1,0.000659007,5.51E-12,10.66341388,286.8576959,25.06358932,0.001827994,7.82E-14,0.000568317,7.48435E-05,1.33658E-05,2.48E-06,0.690700192,-44.54079948
0.621913502,1.49625E-05,4.68E-07,0.001196834,0.000679124,1,0.013263623,3.86E-12,10.6633548,288.5701444,24.39448781,0.001876925,2.40E-12,0.012762262,0.000135084,0.000365002,1.27E-06,0.697294019,-49.28874552
0.002803388,2.27833E-05,3.12E-07,0.000694983,2.62772E-05,1,0.007498853,0.351000135,8.315931069,328.223549,27.77939698,0.002067629,0.00098399,0.005779428,0.000102476,0.000632905,5.43E-08,0.700633779,-87.68104503
0.979957031,7.29236E-05,2.55537E-05,0.00018301,2.00471E-05,1,0.008312036,0.000177525,22.94681661,145.7588082,2.931633897,0.006335435,0.000173967,0.004199486,0.003724671,0.000213785,1.27E-07,0.761530314,0.677966931
0.013720666,2.77E-07,2.23E-06,1.51918E-05,0.000663834,1,0.000655919,0.00046731,18.41141159,163.9870964,7.890553421,0.001827994,6.41E-06,0.000279702,0.000366405,2.19E-06,1.21E-06,0.740359641,-0.910325114
0.088374041,4.65363E-05,4.55E-06,0.000473692,2.3145E-05,1,0.007473385,0.000202712,10.77201821,277.5978878,23.43184758,0.0022141,1.79145E-05,0.005102623,0.001262364,0.001090433,5.12E-08,0.693771543,-44.85851746
0.801161728,1.97377E-05,5.61E-06,4.87151E-05,0.000750381,1,0.002026969,2.14E-12,19.81380729,168.5825257,5.816727162,0.001829444,1.71E-12,0.000965232,0.000945555,0.000114809,1.37E-06,0.794739912,-0.071417779
0.001488686,1.27556E-05,1.55E-06,0.000685963,0.009932648,1,0.007085967,0.389046355,8.206968979,325.8684164,27.84920054,0.001827994,0.000579168,0.005629681,0.000503729,0.000355232,1.81568E-05,0.648610298,-68.98600575
0.586939164,8.69E-07,7.86E-07,6.66113E-05,2.33845E-05,1,0.000957533,3.05E-12,10.66334755,286.856706,25.06346766,0.00190738,1.79E-12,0.000710299,0.000225402,2.17872E-05,4.46E-08,0.623534865,-42.37293883
0.050516605,1.17E-07,1.40E-06,0.008729571,0.000263896,1,0.089443325,0.014766779,10.1158619,275.6038311,24.08262568,0.001887802,0.000745968,0.088307132,0.000386921,2.81E-06,4.98E-07,0.614296499,-35.80018783
0.12977488,3.33E-06,4.02E-06,0.000591265,0.005932125,1,0.00755306,1.59E-12,10.66341388,286.8576959,25.06358932,0.001827994,2.06E-13,0.0063049,0.001153815,8.35016E-05,1.08439E-05,0.690700192,-44.54079948
0.002802545,7.20E-07,1.19E-06,0.000517507,0.006475997,1,0.005630572,0.014903993,10.11589561,273.0958806,23.32216914,0.001827994,4.17691E-05,0.005235052,0.000325122,1.6791E-05,1.18381E-05,0.612663751,-35.7536936
0.039825597,7.40E-07,2.57E-07,0.003238211,1.22951E-05,1,0.033413994,0.012513419,10.13745251,276.8608094,23.32071829,0.001892153,0.000498354,0.032827211,7.11392E-05,1.72665E-05,2.33E-08,0.613869916,-35.33231253
0.104843412,6.04527E-05,5.50885E-05,0.009538813,0.002654748,1,0.114433019,0.01251565,10.13923709,272.1907768,23.24093779,0.001879826,0.001312183,0.09671629,0.014994577,0.001404978,4.99E-06,0.692190348,-39.94988096
0.023374478,2.88E-07,1.57478E-05,0.002175284,5.19562E-05,1,0.026630255,0.012542873,10.13923238,271.3946627,25.68738518,0.002190897,0.000293183,0.022055711,0.004273857,7.39E-06,1.14E-07,0.608837568,-35.30342226
0.002917128,6.34888E-05,1.58E-07,0.000604904,0.001736622,1,0.007641621,0.031576899,10.10568811,272.5276595,21.89811512,0.001828719,9.21139E-05,0.006112972,4.30745E-05,0.001390285,3.18E-06,0.689333514,-40.98014046
0.005399546,3.25E-06,5.21315E-05,0.0038956,0.000116147,1,0.047393116,0.89710161,7.961466818,219.7455631,24.20072478,0.00222824,0.004843941,0.031014691,0.011455656,7.85685E-05,2.59E-07,0.413281712,-2.80309239
0.365744979,3.27218E-05,3.25E-07,3.49645E-05,4.72789E-05,1,0.000920161,1.86E-12,20.1054054,171.6261252,4.931713151,0.002020503,6.82E-13,0.000702975,5.57159E-05,0.000161375,9.55E-08,0.730651206,-0.4226086
0.001268858,7.09E-07,1.96E-07,0.001961951,0.000258324,1,0.016276741,3.255471522,6.146825583,326.6770213,30.442748,0.001875475,0.004130731,0.012059769,6.41666E-05,2.15897E-05,4.84E-07,0.704234472,-89.06026042
0.133840095,7.98E-06,3.31E-07,0.001095713,3.37098E-05,1,0.011974051,5.44262E-05,10.65692325,288.3730608,24.37008773,0.00191028,7.28E-06,0.011676924,9.54125E-05,0.000194365,6.44E-08,0.697311957,-49.14519019
0.995795386,4.67E-06,6.29654E-05,0.000489501,0.000187321,1,0.019694613,0.000150851,17.90214642,170.5924594,8.43585258,0.002304303,0.000150217,0.008763112,0.010741416,3.94361E-05,4.32E-07,0.754337808,-1.227758911
0.00105305,5.92241E-05,4.61E-07,0.003983534,0.000152918,1,0.029191756,4.273263499,5.768328083,290.9927335,26.66095166,0.001918982,0.00449996,0.022978329,0.000134204,0.00157897,2.93E-07,0.716751275,-42.28154617
0.003041845,3.45E-07,2.29602E-05,0.001345772,0.007737244,1,0.01835766,0.71509897,8.303108088,217.1543003,24.05567871,0.001827994,0.00217522,0.011174088,0.004985907,8.30E-06,1.41436E-05,0.444802883,-2.465336693
0.105301099,4.11E-07,8.49E-06,0.001413189,0.000423029,1,0.017456466,0.004196522,10.37465222,275.7007159,25.80497461,0.001895053,0.000441898,0.014661349,0.002341815,1.06026E-05,8.02E-07,0.694629118,-41.69982755
0.001513465,7.02899E-05,3.59E-06,0.005360736,0.001233702,1,0.040233567,4.246821666,5.832850856,230.9257279,24.28884353,0.001868224,0.006427418,0.031268371,0.000828212,0.001707261,2.30E-06,0.563486791,-3.55948859
0.058799002,1.97E-07,1.25E-06,0.001253823,3.34824E-05,1,0.013591525,0.005021068,10.32350573,278.160666,24.3068956,0.001913181,0.000295234,0.012943848,0.000347597,4.78E-06,6.41E-08,0.61721144,-37.65347789
0.112719826,8.02E-06,1.90E-07,5.8381E-05,0.009815365,1,0.000889398,2.11E-12,10.77945403,282.0870402,23.51522361,0.001827994,2.38E-13,0.000629316,5.36026E-05,0.000188537,1.79424E-05,0.621342168,-38.99473411
0.058135183,1.52E-07,1.35508E-05,3.5553E-05,0.000311202,1,0.002756468,0.000508374,26.26367876,132.258189,2.513521028,0.001859173,2.95544E-05,0.000933751,0.001792202,3.82E-07,5.79E-07,0.753068885,0.638867596
0.012461035,1.70E-07,1.53E-06,0.00034641,1.68148E-05,1,0.004065264,0.00544946,10.31470736,274.6148375,25.73694488,0.002047326,6.79059E-05,0.003573118,0.000419825,4.38E-06,3.44E-08,0.61184546,-37.39806335
0.123551177,6.19E-06,4.03E-06,5.06683E-05,0.000672756,1,0.001665348,0.000150795,17.58533939,173.4697149,9.042677765,0.001827994,1.86309E-05,0.00089102,0.000698525,5.59427E-05,1.23E-06,0.739146401,-1.825319255
0.060657329,4.51E-06,1.43E-07,0.001255762,9.00407E-05,1,0.013414807,0.004782571,10.33496533,280.1758689,23.55524401,0.001894328,0.000290098,0.012978262,4.00605E-05,0.000106216,1.71E-07,0.697087088,-42.97739888
0.004196735,5.24E-06,2.12723E-05,0.003373873,7.61723E-05,1,0.035397154,0.873644566,7.958551012,223.3518732,24.47898469,0.002170594,0.003666454,0.026851142,0.004751198,0.000128195,1.65E-07,0.532126834,-3.002877925
0.04891101,2.64E-06,1.19348E-05,7.50668E-05,8.9342E-05,1,0.003381527,0.000616021,18.60124782,162.1128003,7.621542183,0.002108045,3.01302E-05,0.001396337,0.001934781,2.00909E-05,1.88E-07,0.742840123,-0.715935048
0.442304799,1.68686E-05,3.87E-06,0.005500767,0.000224517,1,0.060140259,0.000529715,10.61312536,287.3299128,24.46898218,0.001897228,0.000234296,0.058380327,0.001112454,0.000412757,4.26E-07,0.698009152,-48.01664686
0.100115163,9.4747E-05,3.08E-06,0.001740648,7.26735E-05,1,0.021553077,0.005214227,10.32899851,275.4297997,23.24820818,0.002169143,0.000522023,0.017979148,0.00084905,0.002202699,1.58E-07,0.696602655,-42.72868142
0.026024028,6.72E-07,1.03E-06,0.00921346,0.002167868,1,0.085881348,0.350384556,8.292381306,329.1203325,29.36006672,0.001866774,0.009118418,0.07640152,0.000337635,1.97288E-05,4.05E-06,0.703986824,-87.07086189
0.009220454,9.34E-07,1.06E-06,3.9456E-05,3.44253E-05,1,0.000744047,9.36924E-05,10.96235919,271.8570296,22.64814965,0.001889252,8.64E-07,0.000432531,0.000289436,2.1152E-05,6.50E-08,0.618730382,-35.70695606
0.001809917,9.31E-07,1.60E-07,0.000242461,2.66574E-05,1,0.002545258,0.014672556,10.11748085,273.1501648,23.32797764,0.001885627,2.65561E-05,0.002453091,4.38328E-05,2.17283E-05,5.03E-08,0.692191963,-40.56483878
0.005418529,1.94898E-05,1.14853E-05,0.000833535,2.05786E-05,1,0.012062611,0.029446997,10.16389298,260.8105312,22.34848398,0.002421233,0.000159559,0.008471959,0.002995476,0.000435567,4.98E-08,0.693502216,-32.13308772
0.00108034,1.11E-06,1.36E-07,0.001944252,0.000170248,1,0.015534635,3.434147913,6.041371274,327.7700774,30.35948473,0.0018762,0.003710046,0.011745951,4.47186E-05,3.36001E-05,3.19E-07,0.70876944,-88.95342315
0.911754158,1.07204E-05,1.01E-07,0.005442495,2.18085E-05,1,0.058325915,2.59E-12,10.66334682,288.5670897,24.39408248,0.002071254,2.36E-12,0.058035215,2.91409E-05,0.000261514,4.52E-08,0.697294493,-49.28655491
0.004649934,2.18E-06,1.24E-07,0.004718567,1.18898E-05,1,0.040075721,0.520950786,7.958134835,330.5270591,28.20843222,0.001913181,0.002422387,0.03755099,4.09403E-05,6.13821E-05,2.27E-08,0.704337084,-88.92921716
0.27837346,6.66E-06,4.08E-07,5.10935E-05,7.64216E-05,1,0.000822441,1.43E-12,10.79041879,281.6516402,23.44928568,0.00183887,3.99E-13,0.00055132,0.00011483,0.000156151,1.41E-07,0.621292523,-38.75882837
0.003205787,3.06935E-05,5.14E-06,0.000185103,0.008711429,1,0.0039574,0.02928249,10.62347158,247.4245188,19.89037086,0.001827994,9.38734E-05,0.001966436,0.001270662,0.000610505,1.59244E-05,0.620105011,-23.05938364
0.007092567,3.48E-06,1.10529E-05,0.001428613,1.07833E-05,1,0.017653614,0.020745169,10.1158619,268.3818688,25.35277686,0.006202549,0.000147137,0.014451654,0.002966407,8.8349E-05,6.69E-08,0.690790226,-36.02972872
0.01798175,2.66E-06,1.83E-06,2.49427E-05,1.55455E-05,1,0.000782623,0.000150928,17.52253064,174.0929832,9.159453679,0.002161167,2.71E-06,0.000437058,0.000318417,2.44E-05,3.36E-08,0.734658321,-1.967563447
0.00940193,6.32E-07,1.68E-06,0.007552587,0.000561572,1,0.065576323,0.520568294,7.958551012,329.4111294,30.19729925,0.001874025,0.004894346,0.060107646,0.000554184,1.90938E-05,1.05E-06,0.627774739,-72.43106252
0.248343295,3.53E-06,5.37E-06,0.001741239,0.000311628,1,0.020198267,6.24E-12,10.66334682,286.8503695,25.07367653,0.001895778,1.55E-12,0.018567432,0.001541747,8.84977E-05,5.91E-07,0.687698903,-44.82977568
0.746586657,6.13E-07,6.17E-06,0.003065672,2.05558E-05,1,0.034476354,3.58E-12,10.66334682,286.8415546,25.0858501,0.002201048,2.67E-12,0.032690321,0.001770618,1.53697E-05,4.52E-08,0.687822172,-44.85676413
0.4225552,3.39399E-05,3.42762E-05,0.005276345,0.00483253,1,0.066788572,0.004172874,10.37466164,276.4027495,23.62748812,0.00187475,0.00176327,0.054740291,0.009474038,0.000801915,9.06E-06,0.694860215,-43.54057291
0.002888907,1.47E-06,2.86592E-05,3.41866E-05,0.001055103,1,0.003230389,0.035514505,73.60734965,21.20077208,1.271738688,0.001841771,0.000102598,0.002516383,0.000607598,1.87E-06,1.94E-06,0.529465523,0.067190392
0.213828716,2.44E-07,2.95514E-05,0.000184669,0.000304827,1,0.008346322,0.000468966,18.5990983,162.7291274,7.687403002,0.002032044,0.000100278,0.003434669,0.00480888,1.88E-06,6.19E-07,0.741339288,-0.776362766
0.002778694,5.25E-07,3.40815E-05,0.000901591,0.000427756,1,0.016461372,0.305589549,10.12615755,189.8783568,19.90296559,0.001885264,0.00084914,0.009129648,0.006471335,1.04429E-05,8.06E-07,0.279056628,-1.091075558
0.549722255,4.02E-06,4.36005E-05,0.002933482,0.002446342,1,0.043841261,0.000110583,10.66335625,284.1418296,26.49511893,0.001877651,6.07902E-05,0.03128076,0.012388726,0.000106392,4.59E-06,0.695369998,-47.65243694
0.03577962,5.6087E-05,4.63E-06,0.001636866,1.96898E-05,1,0.01960552,0.011677782,10.15917545,272.7576,23.08010547,0.002217,0.000417827,0.016629213,0.001263942,0.001294495,4.37E-08,0.616609832,-35.6238791
0.010212763,7.97E-07,6.10E-06,2.31523E-05,0.006302325,1,0.001408601,0.001435137,22.42465723,140.9653754,3.778808193,0.001827994,1.46567E-05,0.000519181,0.000860229,3.01E-06,1.15206E-05,0.721404772,0.611044313
0.002958534,6.21E-07,1.51942E-05,0.000865,2.17723E-05,1,0.012533886,0.283780767,10.10085737,193.7506976,21.14653058,0.002424496,0.000839575,0.008737237,0.002943888,1.3134E-05,5.28E-08,0.443132549,-0.974807865
0.001084994,1.66E-06,3.95E-07,7.62362E-05,0.000237489,1,0.000933141,0.012459107,10.1399853,272.1903026,23.23623399,0.001827994,1.35181E-05,0.000773034,0.000107621,3.85341E-05,4.34E-07,0.692188818,-39.95410046
0.005544227,8.0032E-05,1.21E-06,0.000165765,5.53027E-05,1,0.003674084,0.008835618,16.41839875,183.9220662,8.515941751,0.002211931,4.89867E-05,0.0027216,0.000221828,0.000681547,1.22E-07,0.743120051,-2.945430499
0.552153958,3.43288E-05,5.46964E-05,0.009609252,0.000990005,1,0.117912953,0.00488051,10.33496533,276.0023513,23.55514104,0.001925508,0.002694793,0.099311291,0.015096342,0.00080862,1.91E-06,0.61737352,-37.73839373
0.246482776,2.81E-07,3.70E-06,2.95915E-05,0.003307425,1,0.001193361,2.33E-12,17.90226532,177.0427944,8.436421758,0.001827994,5.75E-13,0.000529755,0.000655187,2.37E-06,6.05E-06,0.754329445,-1.228291857
0.811673044,6.94E-06,1.43E-07,2.05656E-05,0.00070797,1,0.000421157,1.25E-12,11.20103994,271.0491825,21.72603702,0.001827994,1.02E-12,0.000230356,3.87624E-05,0.000150744,1.29E-06,0.624589743,-33.3010016
0.002005786,2.37461E-05,1.65E-06,0.000168823,4.69822E-05,1,0.002720297,0.013618492,10.40232474,261.2255135,21.33002093,0.002056027,2.73158E-05,0.001756155,0.000430224,0.000506505,9.66E-08,0.690180088,-33.78898878
0.059777291,2.01387E-05,3.04E-07,0.003911868,0.002178395,1,0.040957953,0.011892578,10.14578103,277.2091527,23.33094953,0.001866774,0.000710906,0.039688953,8.41735E-05,0.000469855,4.07E-06,0.693885105,-40.29323856
0.005908149,2.93E-06,1.17E-06,3.06637E-05,0.006729538,1,0.000731731,0.000349199,11.13207454,266.5245463,21.75619339,0.001827994,2.06E-06,0.000341351,0.000312319,6.36971E-05,1.23016E-05,0.69567576,-38.62520062
0.042542707,1.56853E-05,4.31E-06,1.73723E-05,3.04063E-05,1,0.001075065,0.000504111,24.99137234,136.5459563,1.929855568,0.002143361,2.14462E-05,0.000434159,0.000589124,3.02705E-05,6.52E-08,0.667704605,0.592780491
0.009148811,5.63E-06,3.28E-06,0.000180529,5.76145E-05,1,0.002938297,0.006061463,10.4325019,266.8648763,22.18551735,0.002003819,5.54552E-05,0.001883368,0.000874381,0.000124977,1.15E-07,0.692747968,-37.62570279
0.007085927,4.02E-07,2.96E-06,0.000788668,0.000387966,1,0.008899688,0.012686921,10.13745251,271.4452482,25.58693204,0.001869674,8.98986E-05,0.007995084,0.000803691,1.02885E-05,7.25E-07,0.690507554,-38.21252299
0.052666676,1.47E-07,1.14E-07,2.91124E-05,0.00165698,1,0.000349718,1.13E-11,10.66341388,286.8509299,25.07373834,0.001827994,5.97E-13,0.000310437,3.25592E-05,3.69E-06,3.03E-06,0.687699068,-44.83008448
0.003547762,1.28E-06,2.16E-06,0.002592785,2.40414E-05,1,0.023232333,0.520586585,7.958551012,330.0883974,28.15607715,0.002066178,0.001846917,0.020634814,0.000714406,3.61469E-05,4.97E-08,0.7044816,-88.54076028
0.025550553,1.53E-07,1.22E-07,0.003449433,1.4189E-05,1,0.035308226,0.014529069,10.11748085,275.9694191,24.08880709,0.001887802,0.000371226,0.034899569,3.37095E-05,3.70E-06,2.68E-08,0.614328288,-35.82325231
0.089626574,1.53E-06,1.64E-06,0.000369648,0.0005022,1,0.004451161,1.40E-12,10.6633943,286.8575357,25.06356915,0.00183742,1.26E-13,0.003941697,0.000470163,3.83781E-05,9.23E-07,0.690700054,-44.54070284
0.002424076,3.06646E-05,8.73E-06,1.23422E-05,0.00246422,1,0.001202953,0.018372803,73.88606398,23.7316482,1.135662796,0.001828719,4.45371E-05,0.000911914,0.00020717,3.48246E-05,4.51E-06,0.802939705,0.28279342
0.619131375,3.41101E-05,2.39E-07,0.000353433,7.81424E-05,1,0.00466988,5.22E-12,10.66334682,288.5694748,24.39440008,0.001912456,3.23E-12,0.003768776,6.88595E-05,0.000832094,1.49E-07,0.697294064,-49.28830686
0.032898349,1.27E-07,5.62754E-05,4.39083E-05,0.000560989,1,0.004975459,0.007767471,78.48417196,22.61264706,1.586451491,0.001922814,0.000255537,0.003446108,0.001272535,2.01E-07,1.08E-06,0.823529003,0.484755164
0.287464299,1.62E-07,7.79E-06,0.000217917,0.002572497,1,0.004531873,2.46E-12,10.9671401,273.8717547,23.49748361,0.001827994,7.08E-13,0.002389926,0.002133446,3.80E-06,4.70E-06,0.678921274,-36.65017555
0.091562215,1.02235E-05,4.50E-07,0.001902005,1.2203E-05,1,0.020461811,0.005021068,10.32350573,280.060534,23.55130472,0.002150291,0.00045974,0.019635361,0.000125906,0.000240778,2.62E-08,0.619117583,-37.47188581
0.134897165,3.16E-06,1.52E-06,1.45632E-05,0.000101975,1,0.000556943,2.62E-12,17.9022712,177.0425376,8.436182241,0.001832344,3.54E-13,0.000260714,0.000269365,2.66773E-05,1.87E-07,0.754184307,-1.231971038
0.140731988,2.81E-07,1.95E-07,1.00105E-05,8.12066E-05,1,0.000169598,4.28E-12,10.78509225,280.1035347,24.15949717,0.001827994,6.02E-13,0.000107964,5.47067E-05,6.78E-06,1.48E-07,0.621334891,-38.8492788
0.421987602,2.60969E-05,1.16E-07,2.5139E-05,0.001476295,1,0.000656828,4.94E-12,20.10565736,171.628053,4.931851948,0.001827994,2.08E-12,0.000505435,1.99884E-05,0.000128706,2.70E-06,0.730649335,-0.422711973
0.069313257,4.46E-07,5.59222E-05,1.36807E-05,0.000996912,1,0.002716176,0.001441934,80.22824967,27.10898215,1.770784787,0.001874038,9.99451E-05,0.001097578,0.001515995,7.90E-07,1.87E-06,0.888157067,0.641028257
0.00683363,1.72E-07,1.0606E-05,6.04311E-05,0.003022887,1,0.002772324,0.008086912,18.38269266,150.8163173,6.335853811,0.001828719,5.5263E-05,0.001110886,0.00159956,1.09E-06,5.53E-06,0.737747449,0.044653307
0.001988515,1.77224E-05,2.18242E-05,0.000163232,0.00044252,1,0.006167998,0.106268729,17.61456848,135.4847403,6.983291842,0.001855548,0.000211317,0.002875254,0.002956846,0.00012376,8.21E-07,0.35496418,0.189340112
0.065879737,6.67E-06,7.35E-06,0.00218336,4.82692E-05,1,0.025047784,0.006701548,10.27750816,273.5411918,23.23708619,0.002133613,0.000441496,0.022439505,0.002011598,0.000155081,1.03E-07,0.617801807,-36.30355019
0.001581461,1.53E-06,5.25166E-05,1.23305E-05,0.00019921,1,0.00187,0.070985889,77.54162698,15.20810424,1.637455907,0.002178468,0.000112261,0.000956129,0.000798678,2.50E-06,4.34E-07,0.464382689,-0.06689907
0.005295175,1.19723E-05,4.87255E-05,0.000112972,0.000154224,1,0.008777414,0.044257149,24.06839552,119.0658664,1.846952786,0.002296405,0.000234349,0.002719053,0.005801546,2.21123E-05,3.54E-07,0.563832291,0.042899664
0.001520973,5.42178E-05,1.49E-07,0.006142315,0.001007498,1,0.043399167,4.155541192,5.763669714,319.1242444,30.00589584,0.001868224,0.006320467,0.035402273,4.76909E-05,0.001626854,1.88E-06,0.705358267,-79.59482463
0.044326431,1.27E-07,3.70E-07,0.00053597,0.007273932,1,0.005834037,0.000529733,10.61319025,285.5885401,25.18391016,0.001827994,2.34812E-05,0.005688352,0.000105718,3.19E-06,1.32967E-05,0.686299841,-43.69264193
0.003027014,7.64E-06,1.54E-06,0.003021971,0.000236107,1,0.026349948,0.520996607,7.958134835,330.0623692,28.15389347,0.001874025,0.001577064,0.024049253,0.000508119,0.000215068,4.42E-07,0.704485215,-88.51670774
0.067798792,4.51E-07,1.06E-06,0.00028219,0.000825147,1,0.003324577,6.53E-12,10.6634088,286.8509094,25.07373537,0.001829444,4.42E-13,0.003009112,0.000302639,1.13167E-05,1.51E-06,0.620862218,-42.65124372
0.235828013,2.64E-06,3.77E-06,1.95759E-05,3.4126E-05,1,0.001033669,5.40E-12,22.14484004,156.1079785,4.180517438,0.002058256,1.27E-12,0.000433504,0.000589037,1.10572E-05,7.02E-08,0.747079464,0.534142441
0.292174401,1.87E-06,6.30E-07,3.63762E-05,0.00052867,1,0.000614848,3.57E-12,10.78509225,281.777661,23.48984663,0.001827994,1.04E-12,0.000392321,0.000177624,4.39363E-05,9.66E-07,0.621334891,-38.8492788
0.008484583,1.48E-06,2.46818E-05,0.001880386,0.001531931,1,0.025800452,0.051551899,10.11586771,255.3546547,24.24617092,0.001855172,0.000437396,0.019021736,0.00630262,3.58577E-05,2.84E-06,0.692045619,-27.68572399
0.044346934,3.72E-07,1.05E-07,0.003911313,0.001955404,1,0.040247202,0.012513984,10.13745251,276.8612098,23.32077303,0.001867499,0.000554957,0.03965075,2.91571E-05,8.69E-06,3.65E-06,0.613870207,-35.33246458
0.048868868,2.55829E-05,2.36886E-05,0.000252712,0.008334441,1,0.008707273,0.004303384,17.55960276,162.429833,7.680307057,0.001827994,0.000210302,0.004437518,0.003847734,0.000196485,1.52353E-05,0.761373135,-0.344956244
0.026221742,1.38E-06,1.51E-06,0.000300172,0.009176773,1,0.003681665,0.00062164,10.61319025,283.4664918,24.46220176,0.001827994,1.63005E-05,0.00318578,0.000429153,3.36556E-05,1.67751E-05,0.694794982,-48.5150232
